"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US28089","Madison County, Mississippi","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US28121","Rankin County, Mississippi","99108","786","9531","1393","27304","2621","33564","3165","18708","2448","10001","1916","85571","2362","8361","1331","23078","2356","29126","2883","16184","2342","8822","1789","6236","1738","519","355","1530","937","2651","1117","1011","416","525","427","5989","1487","651","261","1989","839","1446","829","1249","615","654","541","1218","902","0","208","613","779","341","289","264","260","0","208","94","154","0","208","94","154","0","208","0","208","0","208"
"0500000US29019","Boone County, Missouri","100431","984","6940","1306","20459","2766","27581","2614","25562","2701","19889","2271","81662","3350","5056","916","17509","2646","22453","2590","20304","2347","16340","1903","11387","2240","760","427","1778","802","3223","1292","3395","1419","2231","785","3794","1485","911","700","739","622","1362","716","380","290","402","396","3077","1279","213","242","392","396","543","468","1048","997","881","542","511","437","0","184","41","68","0","184","435","423","35","64"
"0500000US29021","Buchanan County, Missouri","60196","600","7332","1144","24399","2295","17789","1926","7503","1270","3173","834","50289","1997","5442","1141","20905","2455","14301","1741","6863","1152","2778","763","5259","1489","720","532","1604","795","2372","774","414","316","149","160","3028","832","831","428","1393","610","529","252","92","153","183","179","1433","800","339","331","310","436","587","455","134","239","63","105","187","172","0","184","187","172","0","184","0","184","0","184"
"0500000US29031","Cape Girardeau County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29037","Cass County, Missouri","66646","799","4120","957","22120","1818","23191","2147","11020","1633","6195","1649","60159","1562","3672","898","19667","1742","21030","2019","10028","1589","5762","1596","3422","988","262","260","1344","525","894","441","706","445","216","216","1789","662","109","125","448","275","967","505","171","163","94","121","1177","620","77","126","598","449","264","189","115","137","123","199","99","127","0","184","63","108","36","62","0","184","0","184"
"0500000US29043","Christian County, Missouri","52589","613","4209","998","17187","1793","16377","1848","9878","1556","4938","1058","46685","1639","3554","837","15563","1774","14678","1711","8955","1530","3935","1010","2720","1070","261","264","934","576","565","338","569","413","391","298","2153","804","181","212","511","298","600","415","249","304","612","569","974","485","213","228","142","116","534","416","85","90","0","184","57","115","0","184","37","78","0","184","20","40","0","184"
"0500000US29047","Clay County, Missouri","152942","1103","12245","2068","43857","2991","51636","2684","30763","3115","14441","1929","131420","2693","10113","1897","37089","2672","44099","2741","26556","2780","13563","1921","8600","1928","1030","622","2811","951","2733","941","1547","755","479","322","8021","1706","794","585","2971","1075","2733","920","1354","857","169","170","4672","1243","232","229","910","459","2071","866","1229","776","230","235","229","281","76","121","76","127","0","184","77","132","0","184"
"0500000US29051","Cole County, Missouri","51304","835","4777","1005","17255","1729","14570","1817","10296","1377","4406","951","43153","1745","4221","966","14461","1962","12276","1595","8264","1185","3931","906","3153","1023","202","218","871","396","1074","617","870","465","136","145","4146","1073","307","160","1777","593","839","434","931","401","292","263","757","458","0","184","125","143","354","308","231","272","47","82","95","134","47","87","21","29","27","51","0","184","0","184"
"0500000US29071","Franklin County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29077","Greene County, Missouri","184201","982","17638","2208","53759","2978","60264","3360","32333","2855","20207","2303","155831","3513","13961","2109","45130","2895","51397","3638","28165","2833","17178","2222","16187","2419","1970","796","5416","1190","5022","1343","2320","769","1459","640","5706","1520","381","308","2008","845","1414","739","1102","582","801","378","6187","2004","1326","677","1124","573","2389","1532","579","360","769","470","290","217","0","184","81","102","42","75","167","200","0","184"
"0500000US29095","Jackson County, Missouri","455571","543","47207","3215","136314","5632","143868","5539","81290","3914","46892","3479","392609","5108","40243","3324","117701","5277","123057","5542","70301","3684","41307","3029","41749","4020","4974","1014","12904","1892","14144","2293","7270","1301","2457","778","8580","1587","936","500","2806","765","2768","824","1476","556","594","430","11356","1767","858","491","2572","858","3612","882","2173","550","2141","793","1277","544","196","231","331","221","287","237","70","81","393","351"
"0500000US29097","Jasper County, Missouri","74656","1266","9056","1384","28047","2194","21608","2208","11296","1512","4649","1145","66293","2068","7698","1413","25277","2174","18904","2202","10013","1500","4401","1127","4762","1158","689","422","1724","678","1762","649","460","288","127","162","1923","633","574","289","596","333","371","263","382","270","0","184","1678","745","95","145","450","338","571","415","441","405","121","125","0","184","0","184","0","184","0","184","0","184","0","184"
"0500000US29099","Jefferson County, Missouri","149994","531","16967","1830","50810","3089","54065","3192","17228","1959","10924","1623","133704","2551","14576","1748","45062","3103","48917","3167","15287","1858","9862","1716","8423","1701","1592","649","3120","1453","2825","950","718","454","168","172","5465","1548","723","423","1750","784","1358","622","960","665","674","537","2175","1218","0","184","825","567","917","950","263","284","170","167","227","229","76","126","53","89","48","80","0","184","50","84"
"0500000US29165","Platte County, Missouri","62628","1019","2633","844","15047","2087","20435","1988","15499","1987","9014","1549","51583","1779","2214","745","12257","1998","16428","1616","12779","1736","7905","1456","3671","1359","227","272","439","342","1546","884","1326","816","133","156","3569","1134","12","22","1488","694","1325","653","328","278","416","373","3368","1038","180","203","793","558","1124","631","957","512","314","294","437","419","0","184","70","116","12","19","109","144","246","251"
"0500000US29183","St. Charles County, Missouri","249855","593","14212","1778","62767","2944","83194","3622","63008","4360","26674","2480","221720","3617","12818","1773","57322","2870","71438","3763","55453","4006","24689","2303","16425","2700","805","410","2408","779","8000","1803","4061","1282","1151","602","7779","1735","511","372","2644","1022","2632","1023","1680","841","312","218","3318","1199","38","64","290","221","905","531","1633","865","452","337","613","335","40","68","103","148","219","169","181","175","70","121"
"0500000US29187","St. Francois County, Missouri","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US29189","St. Louis County, Missouri","686741","984","47312","3946","145640","5129","202838","5881","172976","5784","117975","4460","609469","5831","41858","3547","129479","5189","177331","6004","153562","5554","107239","4147","45409","4426","3647","1115","9934","1686","16320","2708","9785","1647","5723","1125","15914","2381","1547","751","3452","988","5978","1458","3010","850","1927","688","13552","2842","142","160","2033","755","2923","1081","6012","1715","2442","788","2397","898","118","124","742","566","286","212","607","342","644","380"
"0500000US29510","St. Louis city, Missouri","218350","333","36419","3268","48089","2819","64170","3378","40482","2788","29190","2605","179762","3309","29551","3052","40167","2685","53172","3458","33030","2734","23842","2477","20115","2604","4324","1088","4638","1268","6829","1587","2678","848","1646","616","10541","1825","1603","495","2384","813","2740","904","2157","872","1657","690","7009","1416","781","632","784","496","1429","626","2170","705","1845","572","923","497","160","157","116","152","0","184","447","349","200","201"
"0500000US30013","Cascade County, Montana","55671","778","3771","802","17529","1731","18015","1593","10992","1501","5364","982","46880","1499","3315","750","15502","1583","14320","1299","8985","1338","4758","914","5276","1442","160","117","1480","661","1975","773","1329","659","332","272","1304","646","263","241","72","80","599","557","311","355","59","85","1802","785","33","60","311","316","967","547","313","276","178","205","409","324","0","165","164","224","154","130","54","95","37","62"
"0500000US30029","Flathead County, Montana","64547","492","2395","757","16938","1978","27161","2145","12617","1874","5436","1296","56133","1817","2070","711","14926","2049","23656","2271","10713","1773","4768","1200","4502","1167","287","266","1044","511","1592","665","1144","509","435","329","611","421","0","165","103","132","348","330","160","187","0","165","3179","1231","38","64","865","666","1503","685","540","353","233","166","122","193","0","165","0","165","62","99","60","97","0","165"
"0500000US30031","Gallatin County, Montana","59453","468","1996","532","10706","1477","19797","1695","17934","1695","9020","1229","49211","1775","1629","474","8522","1386","16855","1773","14780","1690","7425","1118","6240","1366","198","189","1580","929","1607","603","2115","784","740","422","1448","612","0","165","152","122","887","435","237","223","172","165","2448","1051","169","196","452","287","448","311","771","492","608","469","106","118","0","165","0","165","0","165","31","53","75","101"
"0500000US30049","Lewis and Clark County, Montana","45213","493","2198","673","10756","1427","16680","1458","10107","1396","5472","985","38919","1495","1904","620","9936","1462","14508","1464","8358","1288","4213","914","3877","1113","211","197","479","302","1382","501","951","497","854","431","1420","635","9","20","283","262","403","460","549","367","176","160","891","525","74","123","40","70","387","294","249","331","141","152","106","154","0","165","18","32","0","165","0","165","88","152"
"0500000US30063","Missoula County, Montana","72653","1018","4380","1147","15683","2004","23642","2301","18113","2063","10835","1529","59390","2345","3240","1014","13330","2034","19399","2029","14719","1938","8702","1307","7514","1783","1052","657","1788","963","2513","1051","1100","608","1061","854","1982","1072","47","92","230","189","240","270","729","727","736","508","3021","1307","41","71","263","252","1354","981","1094","620","269","260","746","701","0","165","72","121","136","227","471","638","67","110"
"0500000US30111","Yellowstone County, Montana","104797","561","9299","1549","32122","2652","35264","2481","19216","1824","8896","1438","88654","2421","7971","1328","28431","2369","28069","2389","16475","1826","7708","1346","8367","1819","1032","580","1774","650","3793","1212","1392","777","376","267","3918","1239","143","147","1105","619","1913","896","627","428","130","131","3279","1027","153","154","634","385","1489","599","475","373","528","390","579","427","0","165","178","208","0","165","247","230","154","184"
"0500000US31055","Douglas County, Nebraska","347774","297","39948","3270","72542","3804","108438","4406","81004","3229","45842","3308","295346","4358","34166","3468","62329","3522","90539","3835","68797","3198","39515","3003","33986","3522","3341","1145","6784","1499","11873","2432","8366","1532","3622","1030","8528","1458","1073","527","1799","741","3098","856","1560","806","998","437","8461","1861","1033","1144","1351","596","2345","826","2201","653","1531","599","1453","502","335","341","279","178","583","367","80","94","176","135"
"0500000US31109","Lancaster County, Nebraska","184092","1308","12266","1523","41770","3281","62098","3204","44258","2382","23700","2218","157795","2804","9712","1609","36144","3052","52761","2684","39187","2438","19991","1986","18705","2108","1391","472","4371","1189","7223","1313","3707","793","2013","812","2796","1151","520","524","602","499","679","413","711","431","284","254","3544","1077","258","227","427","267","1244","680","537","360","1078","646","1252","579","385","461","226","255","191","210","116","117","334","263"
"0500000US31153","Sarpy County, Nebraska","106127","532","4604","987","25234","1902","37548","2326","26304","1731","12437","1401","90549","2050","3959","905","21294","1800","31136","1911","23550","1784","10610","1295","5152","1514","66","101","1157","704","2669","999","952","476","308","226","6262","1644","154","143","1725","719","2767","1120","974","402","642","404","3270","986","118","124","797","572","853","385","757","352","745","386","894","531","307","373","261","270","123","167","71","87","132","141"
"0500000US32003","Clark County, Nevada","1353129","686","209138","8272","393843","9674","451333","10842","200768","6883","98047","5217","1085383","10842","167449","8221","315394","8644","359114","9444","162172","6520","81254","4653","194266","10371","31618","3218","62459","5122","65840","5222","24841","3037","9508","1342","3520","1202","644","594","720","437","969","805","634","495","553","478","59531","5067","7085","1776","13379","2116","22693","3115","10562","2157","5812","1422","10429","2124","2342","793","1891","944","2717","937","2559","1054","920","487"
"0500000US32031","Washoe County, Nevada","292272","890","38034","2928","67654","4218","103690","4946","54419","3227","28475","2497","233870","5392","30420","2628","54464","3855","83445","4749","42810","2507","22731","2125","38255","3659","5032","1443","9192","1866","12992","1845","7576","1781","3463","1288","3626","1423","529","378","865","555","1590","781","425","380","217","256","14216","2852","1386","811","2718","779","5405","1767","3073","886","1634","776","2305","1107","667","554","415","361","258","308","535","669","430","395"
"0500000US33005","Cheshire County, New Hampshire","52466","392","4040","1108","17450","1956","13979","1587","11000","1451","5997","1213","43739","1731","3461","1049","14983","1722","11414","1425","8425","1288","5456","1210","5844","1388","490","385","1255","770","1970","912","1852","871","277","277","644","479","53","100","395","326","154","165","9","15","33","54","2156","864","36","62","817","554","399","295","673","582","231","218","83","136","0","185","0","185","42","70","41","68","0","185"
"0500000US33009","Grafton County, New Hampshire","61620","860","4562","1132","18571","1837","16202","1478","11776","1197","10509","1423","53486","1592","3874","1032","16755","1738","14531","1510","9562","1201","8764","1353","4064","1288","189","163","1214","708","657","372","927","445","1077","549","857","422","255","246","185","123","352","210","65","103","0","185","2644","932","115","115","373","242","640","457","951","453","565","362","569","435","129","199","44","74","22","38","271","332","103","159"
"0500000US33011","Hillsborough County, New Hampshire","278775","803","23503","2603","80060","4708","78979","3422","62119","3499","34114","2989","245537","3353","20102","2369","70567","4596","68864","3432","55364","3555","30640","2716","20251","2925","2717","995","6635","1765","6047","1322","3093","930","1759","740","3620","1226","340","320","988","556","1499","934","599","419","194","164","7755","1562","344","250","1272","441","2431","862","2319","844","1389","442","1612","904","0","185","598","518","138","147","744","629","132","139"
"0500000US33013","Merrimack County, New Hampshire","102886","691","8756","1584","29749","2692","29614","2068","21542","2099","13225","1796","89915","1988","7190","1370","24820","2254","26212","2021","19468","1952","12225","1782","6935","1757","807","485","2538","1223","2407","808","597","349","586","362","3571","982","618","424","1252","656","875","442","789","407","37","62","2319","611","141","179","1139","479","59","76","641","365","339","245","146","174","0","185","0","185","61","106","47","82","38","65"
"0500000US33015","Rockingham County, New Hampshire","213106","836","8660","1434","55975","3696","64119","3388","53795","3166","30557","2760","191913","2635","7989","1333","50099","3551","58355","3012","48731","2958","26739","2278","12221","2111","637","453","3623","1060","3270","1185","2308","850","2383","1288","2998","1212","0","185","1169","613","1118","726","483","304","228","169","5532","1261","34","65","1084","569","1326","708","1881","812","1207","651","442","358","0","185","0","185","50","85","392","344","0","185"
"0500000US33017","Strafford County, New Hampshire","79927","720","6194","1236","22438","2386","24837","2684","17729","2218","8729","1329","70755","1619","4823","1157","20401","2368","21895","2615","15897","2103","7739","1251","4910","1133","841","464","1301","617","1474","676","656","438","638","443","2093","868","257","303","465","291","566","346","626","477","179","206","1807","903","273","395","271","356","707","421","537","470","19","40","362","333","0","185","0","185","195","314","13","26","154","140"
"0500000US34001","Atlantic County, New Jersey","187666","170","28458","2283","65242","3720","49860","3342","29655","2695","14451","1793","169533","2278","24832","2128","59371","3730","44953","3217","27038","2505","13339","1725","10830","1730","3196","1051","3416","810","3238","984","744","512","236","175","3285","1161","140","188","807","538","932","520","1010","665","396","332","2952","1124","218","192","1265","836","639","322","447","250","383","353","1066","521","72","92","383","370","98","160","416","376","97","120"
"0500000US34003","Bergen County, New Jersey","649902","172","54256","4995","158355","5439","130865","5846","189961","6200","116465","5697","591542","5039","48830","4665","147271","5398","120435","5839","169097","6675","105909","5608","29657","3422","3202","1396","5764","1118","6043","1294","9981","2139","4667","1478","11296","2202","1017","472","2428","1107","1678","821","4090","1350","2083","828","12130","2605","363","249","2017","876","2188","755","4837","1645","2725","732","5277","1300","844","417","875","500","521","452","1956","744","1081","491"
"0500000US34005","Burlington County, New Jersey","311957","483","22321","2411","93216","3738","86426","4180","70222","3513","39772","2758","287591","3157","20520","2391","86650","3711","79612","4028","63785","3480","37024","2735","11946","2084","1120","509","3531","1109","3961","851","1994","804","1340","491","6017","1447","305","214","1592","625","1691","785","1846","717","583","346","4043","1232","273","223","1046","562","784","447","1608","738","332","247","2360","1087","103","145","397","279","378","212","989","633","493","391"
"0500000US34007","Camden County, New Jersey","346960","744","41130","3371","112696","5147","93467","4059","63160","4041","36507","2609","313157","3354","36287","3308","101372","5134","84353","4024","58078","3904","33067","2486","19134","2503","2573","983","6601","1627","6133","1498","2631","792","1196","492","8375","1826","1412","727","3577","1315","1842","645","1124","540","420","370","5231","1531","366","362","1020","590","986","549","1217","726","1642","900","1063","624","492","552","126","144","153","143","110","139","182","231"
"0500000US34009","Cape May County, New Jersey","70788","601","6920","1388","23182","1741","16819","1624","16340","1565","7527","1003","66340","1025","6134","1259","21756","1804","16131","1633","15359","1567","6960","942","1981","615","325","244","695","478","304","197","463","307","194","263","1190","581","199","178","480","417","133","137","261","248","117","119","1220","487","262","255","251","212","194","164","257","206","256","194","57","96","0","200","0","200","57","96","0","200","0","200"
"0500000US34011","Cumberland County, New Jersey","105474","840","22457","2434","43747","3161","24807","2450","9850","1295","4613","1086","94605","2428","18558","2263","39171","3124","22811","2347","9546","1326","4519","1078","6634","1911","2763","1647","2713","922","902","489","170","181","86","111","3230","924","1121","806","1327","403","648","289","134","119","0","200","757","525","15","19","288","203","446","491","0","200","8","13","248","203","0","200","248","203","0","200","0","200","0","200"
"0500000US34013","Essex County, New Jersey","522720","230","80452","4909","153831","5247","118527","5014","102643","4398","67267","3524","469926","4479","70043","4778","141299","5006","104448","4865","92448","4244","61688","3442","31163","3470","8229","1633","8660","1800","8725","1396","4169","909","1380","619","10930","2471","1522","675","2544","995","2827","990","2453","725","1584","762","8151","1718","378","334","1025","499","2079","787","2839","966","1830","865","2550","853","280","200","303","238","448","278","734","448","785","447"
"0500000US34015","Gloucester County, New Jersey","196300","912","16691","1881","69818","3602","52580","3240","39444","2599","17767","2325","181391","2300","14931","1801","65022","3672","48775","3037","36839","2477","15824","2172","7430","1727","636","399","2464","854","2052","683","1443","549","835","482","4360","1068","749","440","1814","700","1189","488","497","333","111","123","2770","886","131","159","466","324","511","340","665","383","997","614","349","294","244","263","52","80","53","89","0","200","0","200"
"0500000US34017","Hudson County, New Jersey","464947","*****","81695","4551","120023","5661","92734","5033","104857","4915","65638","3864","403055","5110","74270","4466","109402","5292","82271","5231","86593","4625","50519","3259","32186","4353","5123","1503","6558","1616","6865","1476","8136","1769","5504","1377","8742","1939","821","722","1698","877","1411","600","3111","1142","1701","686","13196","1956","264","257","799","450","1573","651","5177","1076","5383","1283","7768","1493","1217","555","1566","879","614","313","1840","791","2531","879"
"0500000US34019","Hunterdon County, New Jersey","87749","544","3881","897","20165","2134","22656","2025","25330","1767","15717","1607","82517","1113","3110","929","19059","2072","21549","1951","23656","1738","15143","1571","1999","721","451","407","448","283","523","387","531","349","46","81","2257","794","320","195","500","302","438","254","669","473","330","308","976","496","0","200","158","135","146","147","474","414","198","203","0","200","0","200","0","200","0","200","0","200","0","200"
"0500000US34021","Mercer County, New Jersey","248058","474","33742","3543","62051","3928","52039","3544","54195","3613","46031","3208","221836","3383","30083","3316","55402","3778","47124","3487","48507","3399","40720","2930","11035","1992","1859","627","3694","1251","2309","693","1854","842","1319","675","6713","1483","757","414","1487","664","1297","597","1497","696","1675","1044","5783","1860","977","724","1146","632","857","449","1671","816","1132","562","2691","1102","66","118","322","362","452","348","666","512","1185","568"
"0500000US34023","Middlesex County, New Jersey","562819","116","66062","4796","143747","5996","124667","5185","135915","6261","92428","4964","509699","4704","57624","4826","133550","5716","115779","5184","121694","5851","81052","4601","26900","3518","5522","1540","6227","1454","4622","1109","6016","1379","4513","1464","11242","2694","1192","632","2653","1118","2336","1052","3047","1166","2014","986","8612","2173","397","364","1120","670","1436","702","2972","1228","2687","1030","6366","1700","1327","786","197","189","494","402","2186","769","2162","1092"
"0500000US34025","Monmouth County, New Jersey","434984","374","32003","2881","110472","5110","106671","4688","116781","4807","69057","3777","398739","3679","29590","2773","101306","4921","97918","4504","106919","5062","63006","3673","19626","2887","1570","615","5543","1516","5216","1178","4645","1179","2652","761","8922","1770","165","137","1922","653","1790","711","3130","945","1915","800","6358","1537","437","227","1590","738","1332","587","1877","631","1122","455","1339","568","241","241","111","107","415","301","210","186","362","298"
"0500000US34027","Morris County, New Jersey","346301","722","23343","3520","76923","4504","66837","3776","105925","4312","73273","3380","321674","3206","21655","3296","72865","4700","62680","3774","96925","4376","67549","3323","12526","2222","1025","816","1843","700","2142","567","4491","1205","3025","1005","7117","1596","647","523","1540","622","1049","516","2710","797","1171","476","4183","1292","0","200","550","324","837","378","1519","902","1277","524","801","480","16","28","125","139","129","156","280","353","251","226"
"0500000US34029","Ocean County, New Jersey","402405","995","43975","3908","147601","5468","106683","4304","69903","3694","34243","2869","363516","4685","38616","3602","134079","5241","95259","4249","64194","3732","31368","2627","25001","3987","3553","1550","9050","2169","7091","1831","3497","1191","1810","734","7362","1577","650","343","2790","763","2172","896","1117","483","633","337","5172","1458","691","577","1391","612","1886","821","936","477","268","216","1354","839","465","654","291","377","275","207","159","186","164","273"
"0500000US34031","Passaic County, New Jersey","330022","*****","56936","3907","119133","4943","70647","3817","55475","3813","27831","2653","308054","2995","53232","3766","112636","5030","65135","3904","51370","3610","25681","2528","13658","2810","3284","1008","5014","1861","3217","988","1599","548","544","337","5049","1240","185","147","685","391","1112","484","1889","651","1178","701","2169","790","0","200","591","390","810","382","474","335","294","260","1092","505","235","271","207","241","373","261","143","177","134","133"
"0500000US34033","Salem County, New Jersey","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US34035","Somerset County, New Jersey","228112","819","14183","1839","49270","3992","44456","3123","67951","3743","52252","3192","211318","2686","12514","1729","45890","3842","40677","3214","64179","3821","48058","2902","7588","1836","863","583","2367","1097","1849","726","1218","562","1291","631","5577","1343","483","377","706","312","1489","688","1381","634","1518","628","2216","784","69","119","185","195","327","197","822","465","813","423","1413","676","254","261","122","193","114","139","351","317","572","404"
"0500000US34037","Sussex County, New Jersey","101509","517","5861","1332","29223","1976","31005","2249","23477","2047","11943","1288","93653","1565","5294","1210","26598","2147","28561","2187","21798","1871","11402","1309","4301","1187","293","271","1435","535","1323","516","927","522","323","196","1796","627","201","227","656","387","511","312","361","272","67","81","1451","718","27","57","444","309","534","397","327","241","119","189","308","240","46","77","90","107","76","88","64","90","32","52"
"0500000US34039","Union County, New Jersey","368435","373","52466","3809","107813","4765","88842","5058","71590","3904","47724","3773","330580","3999","46418","3755","97021","4843","80405","4704","63560","3612","43176","3521","21155","3237","4953","1718","6864","1819","4833","1263","2887","1044","1618","657","11431","2459","466","311","2858","996","2815","1241","3607","1367","1685","638","4060","1244","195","180","712","483","658","559","1321","643","1174","552","1209","632","434","416","358","359","131","189","215","153","71","115"
"0500000US34041","Warren County, New Jersey","74312","709","6339","1424","25603","1930","19327","1987","14679","1558","8364","1396","66340","2092","5072","1067","21945","2050","17585","1758","13939","1555","7799","1345","4324","1782","877","1007","2218","1258","840","594","120","87","269","224","2052","791","27","36","962","510","453","362","447","294","163","164","1055","782","283","235","372","527","140","155","127","155","133","151","541","500","80","132","106","137","309","422","46","79","0","200"
"0500000US35001","Bernalillo County, New Mexico","450240","582","54928","4943","105072","5318","141767","6157","83310","4986","65163","3625","380885","4968","46265","4595","90136","5405","120009","5791","68321","4524","56154","3347","47367","3955","6808","1751","10616","1970","15842","2258","9097","1650","5004","1325","7107","1967","599","361","1370","659","2596","1252","1271","691","1271","805","12022","1952","524","514","2342","769","2653","792","4103","1413","2400","811","2859","1136","732","612","608","646","667","567","518","285","334","285"
"0500000US35005","Chaves County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35013","Do?a Ana County, New Mexico","127084","822","27357","2641","28254","2022","36000","2576","21439","2540","14034","1897","113195","2442","23960","2342","25175","1922","31572","2721","19869","2608","12619","1815","9293","2372","2141","960","1861","807","3329","1236","1269","786","693","408","1680","729","595","309","450","374","402","262","20","33","213","302","2147","830","243","208","550","417","600","327","245","226","509","382","769","626","418","540","218","294","97","105","36","63","0","195"
"0500000US35025","Lea County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35031","McKinley County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35035","Otero County, New Mexico","41794","697","5247","1190","13756","1720","16249","1792","3313","866","3229","1014","34575","1924","4097","1131","11947","1829","12929","1607","2721","779","2881","950","3019","1463","100","106","1028","690","1788","960","103","124","0","195","1434","600","196","156","235","180","935","450","59","103","9","20","2070","771","507","320","375","332","509","385","340","302","339","327","696","401","347","314","171","257","88","84","90","145","0","195"
"0500000US35043","Sandoval County, New Mexico","91174","285","8272","1354","25285","2460","32068","2152","14241","1912","11308","1486","81623","1808","7330","1298","23229","2475","27765","2091","13419","1901","9880","1439","4508","1529","567","328","930","620","2313","1016","295","238","403","332","2047","806","141","126","129","156","1133","760","332","257","312","238","2757","1122","234","301","894","621","857","546","120","187","652","486","239","287","0","195","103","161","0","195","75","130","61","108"
"0500000US35045","San Juan County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US35049","Santa Fe County, New Mexico","106620","254","11623","1838","24639","2168","25888","2166","24769","1816","19701","1739","94120","2038","10684","1850","21954","2315","21792","1896","22446","1672","17244","1706","6448","1588","296","206","1647","631","1787","719","1399","515","1319","741","2219","746","72","87","431","245","736","551","507","332","473","271","3330","1004","303","317","607","429","1379","611","376","243","665","355","503","452","268","371","0","195","194","233","41","69","0","195"
"0500000US35061","Valencia County, New Mexico","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US36001","Albany County, New York","204462","735","14473","1664","54185","3523","55995","3510","43216","3139","36593","2340","179954","2598","12687","1662","48395","3850","49138","3292","37921","3198","31813","2273","11557","1887","896","477","2978","953","3623","1029","2297","777","1763","651","7858","1528","380","273","1684","810","2246","988","1495","531","2053","716","3777","1036","510","414","783","526","866","474","1096","543","522","314","1316","626","0","193","345","313","122","148","407","323","442","396"
