"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US02090","Fairbanks North Star Borough, Alaska","61109","1410","2557","958","14725","2149","24570","3046","13313","1980","5944","1217","50150","2795","1922","771","12546","2120","19621","3192","11154","1780","4907","1130","5241","1637","192","191","1017","598","1398","909","1803","854","831","608","1272","994","150","191","278","292","844","880","0","155","0","155","2971","1491","0","155","597","425","1956","1334","212","175","206","144","1475","1144","293","445","287","388","751","732","144","190","0","155"
"0500000US02170","Matanuska-Susitna Borough, Alaska","66199","549","3815","863","21071","1736","28472","1879","8379","995","4462","943","56389","1668","3215","732","18247","1569","24166","1898","6816","977","3945","863","4479","1058","449","484","1277","469","1864","710","535","252","354","242","2684","903","107","123","434","221","1528","670","489","335","126","146","2160","698","44","39","911","499","680","336","488","318","37","67","487","429","0","155","202","307","234","277","51","86","0","155"
"0500000US04001","Apache County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US04003","Cochise County, Arizona","87838","616","11743","1868","22897","2210","31858","2261","13579","1768","7761","1239","75025","2245","10111","1842","19259","2075","26806","2107","11818","1796","7031","1145","3882","1065","517","352","1418","646","1885","714","40","71","22","39","3610","1736","755","419","1160","742","1165","830","292","300","238","328","4652","1041","132","141","1025","537","1793","680","1307","464","395","275","669","500","228","200","35","46","209","294","122","159","75","129"
"0500000US04005","Coconino County, Arizona","81866","728","8556","1380","18074","2366","26263","2512","16781","2087","12192","1540","69700","1895","7889","1319","15325","2083","22110","2470","13775","1984","10601","1341","6091","1261","334","284","994","435","2219","742","1833","709","711","453","3276","1029","248","264","818","582","1217","554","674","593","319","211","2458","1170","85","123","937","824","717","486","270","189","449","418","341","334","0","204","0","204","0","204","229","288","112","179"
"0500000US04013","Maricopa County, Arizona","2806841","409","358595","9149","629861","12589","922027","11544","573679","11381","322679","8211","2352281","13270","310024","9092","526720","12822","766865","10969","477773","10755","270899","7670","311657","11684","35739","4186","73839","5002","109899","6450","62524","4695","29656","3004","21887","3207","1515","569","5331","1440","8668","2072","3909","1187","2464","798","100863","5516","7646","1638","20403","2722","32007","3121","24968","2917","15839","2384","20153","2807","3671","1132","3568","1022","4588","1019","4505","1039","3821","1139"
"0500000US04015","Mohave County, Arizona","155272","1347","23718","2832","53416","3488","60615","3243","11347","1740","6176","1174","128077","3582","20862","2795","42254","3534","50451","3505","9248","1472","5262","1097","11994","2496","1544","693","5313","1444","4280","1338","633","411","224","228","2973","1052","578","442","1049","614","1086","402","188","255","72","99","11614","1844","690","436","4761","1496","4388","1112","1278","635","497","341","614","466","44","82","39","64","410","410","0","204","121","182"
"0500000US04017","Navajo County, Arizona","70759","785","13463","1604","21081","1670","26042","2101","6096","978","4077","970","60405","2057","11912","1535","17904","1616","21960","2184","5117","847","3512","926","5119","1578","1102","677","1697","785","1416","648","660","517","244","164","4001","1125","300","181","986","523","2389","885","245","199","81","91","1037","545","97","117","375","320","277","233","74","88","214","216","197","225","52","120","119","199","0","204","0","204","26","52"
"0500000US04019","Pima County, Arizona","676920","583","81303","4496","149691","6527","230298","6780","121916","5226","93712","4795","557438","6281","65661","3679","122074","5860","190559","6597","100241","4756","78903","4409","79350","5563","9991","1699","19753","2485","29270","3440","12434","1765","7902","1536","10065","1933","2294","978","2635","711","2636","864","1450","828","1050","576","24027","2967","1745","800","4100","1069","6709","1288","6647","1410","4826","969","6040","1642","1612","826","1129","696","1124","498","1144","592","1031","606"
"0500000US04021","Pinal County, Arizona","287719","1030","41787","3473","80736","4814","106961","4550","37750","2966","20485","2402","235843","4928","33320","3248","65608","4604","87745","4261","32233","2839","16937","2065","20228","3748","3604","1120","6055","1873","8576","2264","1088","603","905","573","15585","2727","2352","735","4066","1065","6408","1575","1908","827","851","701","14477","3363","1894","1060","4541","1391","3888","1450","2381","1012","1773","809","1586","633","617","407","466","385","344","207","140","123","19","31"
"0500000US04025","Yavapai County, Arizona","172269","1248","13375","2370","47109","3547","70385","4055","23560","2612","17840","1990","147675","3699","11783","2407","40629","3481","60872","3789","19058","2189","15333","1935","9584","2071","496","388","3066","1094","3753","1146","1218","552","1051","546","5241","1605","484","524","1243","714","1867","754","1285","654","362","298","9142","2144","495","575","2021","1265","3830","1295","1906","809","890","455","627","450","117","157","150","202","63","108","93","168","204","327"
"0500000US04027","Yuma County, Arizona","129735","307","33440","2522","34499","2883","41773","3153","13281","1776","6742","1137","107505","2601","28555","2465","29113","2570","33540","2635","11264","1593","5033","970","12327","2338","2678","1038","3274","1040","4650","1431","649","396","1076","614","1967","862","166","100","900","715","597","321","240","268","64","111","5324","1578","1447","908","1021","411","1716","721","704","332","436","298","2612","1208","594","427","191","178","1270","979","424","276","133","215"
"0500000US05007","Benton County, Arkansas","168509","568","19871","1952","49236","3055","45237","2838","37347","2982","16818","2016","145775","2584","17799","1948","43055","3070","39146","2743","30666","2689","15109","1990","11551","1819","921","471","3479","1151","3301","784","3035","814","815","487","2718","738","733","239","525","311","752","429","596","400","112","143","7681","1823","370","245","2127","780","1992","808","2603","1071","589","334","784","398","48","79","50","83","46","76","447","317","193","194"
"0500000US05031","Craighead County, Arkansas","67521","1214","8100","1624","25343","2744","18204","1957","10326","1793","5548","1343","53466","2502","6734","1385","20532","2818","12413","1554","8830","1702","4957","1252","9125","2070","959","524","3474","1085","3281","1203","971","636","440","339","3756","1625","338","255","994","593","1941","1280","332","355","151","251","846","485","69","119","343","328","434","361","0","197","0","197","328","432","0","197","0","197","135","218","193","243","0","197"
"0500000US05045","Faulkner County, Arkansas","74676","943","6390","1490","23926","1900","22803","2088","12759","1467","8798","1404","68344","1872","6143","1500","22124","2057","20572","2064","11925","1477","7580","1226","2877","1108","53","43","895","461","592","301","383","276","954","783","2408","1150","134","224","448","291","1246","642","376","523","204","183","949","448","60","109","405","324","393","239","31","53","60","72","98","114","0","197","54","94","0","197","44","67","0","197"
"0500000US05051","Garland County, Arkansas","69426","1115","8347","1652","20535","2033","27843","2413","8647","1539","4054","840","59491","2283","7381","1675","17701","1965","22943","2480","7856","1535","3610","823","5290","2024","862","672","1400","721","2796","1555","139","218","93","87","2288","1031","32","60","639","480","856","767","524","435","237","184","2276","806","72","118","714","439","1248","581","128","171","114","143","81","97","0","197","81","97","0","197","0","197","0","197"
"0500000US05069","Jefferson County, Arkansas","46788","654","8975","1542","16087","1781","13032","1791","5788","1248","2906","793","39929","1489","7707","1396","13440","1720","10732","1439","5371","1260","2679","714","3280","1193","429","341","1264","733","1093","625","267","232","227","306","2448","1067","518","342","852","492","986","661","92","101","0","197","767","429","89","116","424","375","221","239","33","57","0","197","364","213","232","217","107","125","0","197","25","48","0","197"
"0500000US05085","Lonoke County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US05119","Pulaski County, Arkansas","265108","908","23281","2967","68957","4628","82502","4858","55640","3978","34728","2939","230442","4607","21135","2978","60925","4215","69789","4879","48169","3777","30424","2881","22841","3797","1638","878","5248","1584","7935","1738","4767","1357","3253","1124","6467","1755","305","228","1703","763","2746","1232","1180","664","533","372","4345","1330","112","190","977","761","1905","789","886","571","465","458","1013","878","91","152","104","176","127","214","638","785","53","89"
"0500000US05125","Saline County, Arkansas","81777","1370","6484","1373","26651","2354","25394","2675","15128","2128","8120","1142","74573","2306","5938","1292","24550","2259","22140","2809","14347","2135","7598","1100","3410","1061","205","214","1650","839","985","481","402","288","168","222","3220","1447","251","252","451","402","1970","1254","259","243","289","269","574","387","90","163","0","197","299","289","120","138","65","114","0","197","0","197","0","197","0","197","0","197","0","197"
"0500000US05131","Sebastian County, Arkansas","86125","952","13566","1962","29228","3004","28434","2589","10065","1634","4832","1278","72771","1879","11675","1674","23460","2388","24377","2305","9057","1558","4202","1176","8145","1695","1316","656","3684","1413","2680","924","266","221","199","200","2075","674","277","221","817","443","833","493","105","124","43","77","2720","1099","122","141","1267","670","544","407","637","573","150","141","414","411","176","264","0","197","0","197","0","197","238","313"
"0500000US05143","Washington County, Arkansas","136698","1332","19902","2409","35733","3366","36425","3433","24851","3007","19787","2013","114426","4167","16444","2515","30213","3329","30056","3365","21176","2643","16537","1894","14696","3089","1423","1113","3954","1615","4320","1375","2986","1134","2013","901","3425","1392","305","269","1027","571","947","633","262","203","884","638","3785","1619","1550","1352","487","365","1031","561","427","335","290","368","366","355","180","216","52","86","71","133","0","197","63","107"
"0500000US05145","White County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US06001","Alameda County, California","1159183","444","142131","6236","203437","7420","287522","7097","304571","8075","221522","6192","1024482","7697","128791","6160","186724","8089","258696","7231","262240","7635","188031","6356","64494","5355","7238","1485","9760","1675","17176","2832","17627","2258","12693","1688","39031","3980","3188","1227","3591","1061","6952","1688","14325","2313","10975","1588","15400","2518","582","371","1137","579","2593","888","5747","1498","5341","1053","15776","2883","2332","983","2225","934","2105","813","4632","1029","4482","1398"
"0500000US06007","Butte County, California","147756","769","16718","1944","34807","2608","58155","3140","22921","2438","15155","1833","124794","3099","14980","1870","28608","2549","48799","2732","19383","2139","13024","1647","13906","2238","1377","542","3328","1163","5718","1482","2447","829","1036","480","7021","1893","310","326","1907","811","3198","990","616","375","990","632","1841","1099","51","67","815","606","440","233","475","564","60","82","194","166","0","206","149","154","0","206","0","206","45","76"
"0500000US06013","Contra Costa County, California","779169","703","83111","5557","133598","6189","239017","7575","201082","7506","122361","5914","681085","6573","72264","5455","117745","5788","210709","7530","175102","7553","105265","5283","47792","5004","7016","2016","9037","1865","14573","2285","10521","1844","6645","1578","34775","4302","2365","1046","4678","1579","9561","2096","11581","2016","6590","1679","9671","2204","552","631","1474","790","2880","1122","2222","799","2543","827","5846","1491","914","570","664","421","1294","691","1656","647","1318","700"
"0500000US06017","El Dorado County, California","134269","833","8863","1579","29859","2948","49951","2865","28290","2717","17306","2243","114729","3391","8166","1626","25077","2479","42238","2910","24057","2803","15191","2102","7850","2059","234","180","1809","959","3404","979","2175","1149","228","277","8481","1717","282","256","1975","1073","3326","1003","1591","728","1307","632","2852","1346","0","206","998","727","983","717","394","344","477","526","357","307","181","262","0","206","0","206","73","120","103","117"
"0500000US06019","Fresno County, California","598981","408","151762","6823","139362","5684","187031","5904","79148","4137","41678","2709","514419","6685","129961","6540","117706","4849","160323","6061","69764","4054","36665","2717","66776","6275","17023","2955","17844","2711","21850","3053","6857","1626","3202","940","11501","1881","2540","945","2749","807","3589","998","1422","589","1201","710","3064","941","743","477","726","551","787","391","362","240","446","285","3221","1225","1495","824","337","315","482","361","743","723","164","191"
"0500000US06023","Humboldt County, California","91712","1014","8582","1644","23705","2791","32405","2697","18584","2734","8436","1615","78914","2232","7713","1595","20372","2390","27745","2504","16227","2622","6857","1253","8346","1754","796","507","2609","1009","3030","1156","1187","439","724","485","2884","1004","73","78","275","245","1036","486","820","440","680","538","1341","763","0","206","383","374","513","416","270","246","175","219","227","176","0","206","66","108","81","140","80","114","0","206"
"0500000US06025","Imperial County, California","109421","908","33696","2702","26038","2530","34525","2925","10437","2001","4725","854","99481","1814","31544","2701","23183","2237","31215","2746","9014","1941","4525","829","7503","1712","1712","641","2126","893","2622","1002","843","648","200","211","1554","666","180","121","578","279","399","295","397","528","0","206","449","419","182","276","51","66","216","222","0","206","0","206","434","287","78","64","100","85","73","123","183","209","0","206"
"0500000US06029","Kern County, California","532865","1085","139464","6117","144166","6177","162350","6179","59725","4251","27160","3108","446513","7461","118256","5936","119650","5439","137454","6331","48698","4010","22455","2632","59557","7201","14623","3086","17935","3429","16812","2640","6640","1714","3547","1126","18118","2193","5312","806","4577","1078","5131","1171","2439","1203","659","423","5448","1463","161","154","1634","719","2154","874","1000","868","499","364","3229","1728","1112","983","370","294","799","668","948","658","0","206"
"0500000US06031","Kings County, California","92081","551","23426","2073","28265","2476","29719","2325","7240","1250","3431","1099","76356","2659","19279","1740","24161","2355","24508","2388","5314","1114","3094","1076","7234","1646","1567","869","1989","775","3219","953","386","309","73","131","6371","1342","2244","709","2013","705","1746","526","262","244","106","152","1705","959","114","116","88","165","211","250","1134","876","158","210","415","368","222","214","14","26","35","62","144","244","0","206"
"0500000US06033","Lake County, California","47610","760","7402","1469","11805","2080","20786","2235","4770","984","2847","911","38138","2131","6041","1248","9309","1812","16509","2277","4140","965","2139","862","4369","1747","761","562","1155","625","1823","1158","378","320","252","268","2951","1164","533","514","670","449","1446","890","102","111","200","224","1854","1281","67","112","671","533","966","968","150","254","0","206","298","351","0","206","0","206","42","67","0","206","256","346"
"0500000US06037","Los Angeles County, California","6878029","661","1489836","16615","1433558","19121","1787322","18293","1412721","17181","754592","14092","6190286","17966","1386939","16735","1304580","18997","1621092","17398","1223304","17638","654371","13976","499418","15793","84580","6608","100280","6210","125925","6394","124987","5375","63646","4677","70524","5751","7032","1667","13140","2106","18732","2429","21509","3137","10111","1627","65783","5247","3772","977","7523","1409","13581","2328","23693","2541","17214","2674","52018","5063","7513","1601","8035","1770","7992","1810","19228","3155","9250","1568"
"0500000US06039","Madera County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US06041","Marin County, California","190225","777","13256","2025","19769","2572","44814","2992","65627","3552","46759","3361","167048","2865","11571","1963","17770","2300","39620","2951","57197","3316","40890","3220","9571","2163","484","430","996","877","1948","857","3628","1131","2515","1128","8698","1771","1023","398","780","363","2533","772","2634","1028","1728","976","3362","1090","0","206","184","191","621","470","1604","650","953","529","1546","706","178","239","39","69","92","111","564","385","673","431"
"0500000US06045","Mendocino County, California","61924","369","10199","1393","15184","2025","22807","2047","9193","1383","4541","1070","54026","2041","9003","1382","13387","1950","19403","2135","8174","1358","4059","1034","5354","1763","1116","716","1345","708","2235","959","353","287","305","242","1834","660","80","94","452","308","799","440","503","382","0","206","565","376","0","206","0","206","370","376","152","162","43","80","145","156","0","206","0","206","0","206","11","17","134","156"
"0500000US06047","Merced County, California","158046","613","50932","3661","38469","2987","47303","4097","12890","1811","8452","1685","138303","2988","45249","3589","33289","2703","40964","3805","11167","1610","7634","1648","13936","2764","3697","1250","3913","1205","4484","1165","1516","1000","326","358","3960","1228","1283","736","948","591","1547","818","60","63","122","188","1213","514","398","433","295","227","176","249","115","146","229","254","634","490","305","363","24","44","132","211","32","59","141","157"
"0500000US06053","Monterey County, California","275443","766","82101","4288","52379","3741","72620","3139","40955","3284","27388","2506","247171","3269","75879","4501","48221","3689","64751","3203","35116","2964","23204","2258","14337","2304","3220","1208","2298","761","4476","1147","2306","1304","2037","885","6875","1702","1753","1165","1418","464","1659","623","1284","535","761","392","4301","1147","220","253","364","277","1458","652","1240","526","1019","632","2759","1570","1029","1290","78","124","276","323","1009","542","367","294"
"0500000US06055","Napa County, California","99152","406","14857","2050","17316","2032","32157","2437","22392","1738","12430","1365","90299","1399","14261","1968","16010","1917","29670","2436","19297","1663","11061","1234","4304","1011","310","292","700","361","1364","462","1227","376","703","409","2741","700","144","162","348","300","691","308","1037","408","521","399","1465","695","29","52","258","207","310","253","723","550","145","145","343","343","113","136","0","206","122","161","108","180","0","206"
"0500000US06057","Nevada County, California","75724","684","5740","1556","12973","1926","29321","2363","18019","1774","9671","1440","67830","1816","5078","1429","11291","1909","26568","2384","15986","1685","8907","1421","5535","1415","456","399","935","491","2142","818","1412","790","590","438","1355","657","45","81","503","361","279","276","479","304","49","81","802","554","161","183","244","289","228","268","93","160","76","127","202","210","0","206","0","206","104","131","49","81","49","85"
"0500000US06059","Orange County, California","2159696","600","326799","9573","369136","11610","600961","12017","560115","10510","302685","8852","1892146","11010","296241","8664","331111","10876","528932","11909","476832","10089","259030","9062","174071","9208","23160","3396","25933","3121","50453","4843","50084","3834","24441","2600","52795","4975","3062","937","7035","1390","14035","2361","18982","2611","9681","1933","23616","3644","1385","717","2545","757","5223","1595","8426","1898","6037","1770","17068","2988","2951","1049","2512","1030","2318","907","5791","1539","3496","1123"
"0500000US06061","Placer County, California","266649","923","13253","1784","46015","3141","103240","3917","68899","3862","35242","2683","226929","4011","11320","1534","39135","3223","87042","3730","59781","3690","29651","2428","17675","2803","973","549","3297","1093","7483","1914","3565","1001","2357","845","16702","2835","753","707","2726","984","8073","1975","3701","1207","1449","548","4228","1300","207","319","630","364","490","331","1574","676","1327","902","1115","549","0","206","227","215","152","152","278","262","458","328"
"0500000US06065","Riverside County, California","1534614","536","290689","7764","402375","9550","506515","12038","212160","7472","122875","5615","1338648","8598","260576","7593","351430","8707","437873","11419","181616","6743","107153","5059","112973","7798","18114","2479","31584","4242","40082","3912","15103","2536","8090","1618","56688","4864","8830","1713","13693","2261","20339","2719","9677","1931","4149","1026","20195","3295","1499","711","4257","1200","7008","1784","4431","1216","3000","973","6110","1208","1670","728","1411","627","1213","500","1333","496","483","247"
"0500000US06067","Sacramento County, California","1017725","929","138760","6711","230687","8045","345423","8377","196597","6275","106258","5921","867458","7295","120551","6172","196153","7717","294563","7661","167079","5718","89112","4881","92687","6005","11825","2073","21844","3041","32615","3539","18093","2679","8310","1699","34682","3934","3709","1284","7758","1815","11761","2276","7220","1627","4234","1182","16462","2591","1473","575","3364","1392","5481","1456","2896","931","3248","1025","6436","1547","1202","651","1568","831","1003","471","1309","553","1354","616"
"0500000US06071","San Bernardino County, California","1336971","629","284225","8155","351679","9223","433564","10519","176286","7472","91217","5432","1158358","9960","243198","7984","309184","9543","371302","10172","155795","7157","78879","4898","99223","7723","25278","4028","23941","3010","34424","3967","9765","1782","5815","1572","60542","5967","12745","2721","14720","2451","21209","2498","8072","1480","3796","913","12984","2615","1572","729","2521","847","4919","1462","1565","801","2407","1096","5864","1924","1432","869","1313","682","1710","1163","1089","603","320","237"
"0500000US06073","San Diego County, California","2235728","844","304292","9922","411111","10935","684874","13262","522000","12579","313451","9731","1928123","11678","272187","9710","361707","10410","594837","13574","434848","11983","264544","8807","217693","9573","23413","3739","37665","3916","67764","4934","58876","4654","29975","3190","26252","2987","2292","862","2591","892","7820","1524","8213","1633","5336","1580","39993","4489","2102","806","5271","1583","9205","1980","14408","3076","9007","2010","23667","3547","4298","1306","3877","1540","5248","1494","5655","1817","4589","1209"
"0500000US06075","San Francisco County, California","689696","433","83460","5143","84652","5575","126771","5505","234899","7313","159914","6081","606605","5085","78602","4910","79475","5754","117389","5342","195739","7260","135400","5283","42680","4263","3133","1149","2962","1332","5354","1290","20727","2506","10504","1807","16335","2142","432","307","1194","529","2084","778","7838","1433","4787","1082","15048","2843","746","578","484","314","1177","659","6894","1951","5747","1576","9028","1543","547","334","537","356","767","526","3701","1017","3476","1014"
"0500000US06077","San Joaquin County, California","460561","357","105277","4479","126697","5879","151553","6049","52282","4115","24752","2706","393981","5859","88338","4346","107090","5864","131074","5646","45870","3969","21609","2125","42022","5392","12208","2516","12139","2316","12706","2309","3467","985","1502","1161","18792","3177","3085","942","6106","1751","6095","1581","2032","719","1474","1169","3296","986","725","595","637","377","1229","719","538","306","167","145","2470","1237","921","772","725","462","449","357","375","348","0","206"
"0500000US06079","San Luis Obispo County, California","188750","860","15337","1835","35036","2876","70091","3861","43979","3554","24307","2556","165232","2826","14006","1864","31230","2808","61424","3599","37386","3629","21186","2434","12224","2273","572","381","1969","919","5134","1416","3382","896","1167","521","8265","1514","674","421","1545","734","1919","741","2692","831","1435","575","2283","1029","24","41","292","305","1263","638","247","297","457","399","746","579","61","103","0","206","351","513","272","223","62","107"
"0500000US06081","San Mateo County, California","547316","845","59558","4045","84004","4915","128261","5663","160180","5218","115313","4712","481654","5386","53306","4195","76349","4515","115221","5286","140642","5343","96136","4755","28578","3533","4097","1465","4178","1331","6970","1228","7071","1556","6262","1524","21975","3299","1122","955","1969","1005","4234","1107","7482","1501","7168","1324","8615","1793","479","386","168","213","1237","492","2728","889","4003","1101","6494","1681","554","385","1340","944","599","349","2257","825","1744","750"
"0500000US06083","Santa Barbara County, California","275969","633","54646","4491","47780","3587","84230","4888","51285","2685","38028","2696","239033","3665","49639","4184","40981","3403","71508","4801","43096","2585","33809","2492","24373","3279","4386","1668","4937","1357","8372","1796","4867","1154","1811","587","6826","1229","325","226","972","465","2911","804","1675","564","943","394","3807","1171","0","206","778","549","1242","568","969","530","818","360","1930","792","296","292","112","146","197","186","678","503","647","479"
"0500000US06085","Santa Clara County, California","1321019","630","168461","6890","198127","8131","280826","7780","371235","7536","302370","6903","1133295","8197","150703","6847","175421","7369","249503","7301","310752","6964","246916","7011","108634","7736","11107","2354","17722","3073","21494","2661","30682","3743","27629","3362","29402","3044","2502","865","2717","904","5872","1447","10525","1999","7786","1495","22993","3230","717","558","525","330","2289","1003","8742","1838","10720","1922","26695","2938","3432","901","1742","580","1668","743","10534","1899","9319","1729"
"0500000US06087","Santa Cruz County, California","179041","757","22757","2594","28049","2976","55684","3638","41291","3023","31260","2932","159688","2762","21805","2581","25197","2962","48803","3361","35229","2902","28654","2865","9364","1988","588","426","1379","580","4212","1456","2239","720","946","448","6664","1289","346","409","900","572","1890","753","2449","633","1079","523","3189","1285","0","206","573","597","779","569","1346","821","491","309","136","142","18","34","0","206","0","206","28","48","90","132"
"0500000US06089","Shasta County, California","126208","755","10493","1465","31960","2305","56179","2700","18845","1563","8731","1138","114100","2276","9228","1436","29536","2283","51427","2963","16352","1398","7557","1204","7662","1749","718","369","1536","656","3638","1192","1179","625","591","423","3728","1301","519","444","760","424","1015","456","1108","517","326","238","371","217","28","46","49","68","55","78","133","163","106","129","347","299","0","206","79","98","44","77","73","100","151","244"
"0500000US06095","Solano County, California","300893","524","37043","3368","70351","3878","117183","4236","53462","3414","22854","2490","257206","4657","32954","3263","58508","3512","101992","4320","44398","3210","19354","2071","22176","3383","1433","708","6085","1684","8448","2146","4519","1257","1691","938","14977","2685","1856","751","3950","1213","4693","981","3417","1205","1061","513","3743","1093","189","191","964","557","1561","800","699","405","330","237","2791","1261","611","977","844","702","489","400","429","390","418","337"
"0500000US06097","Sonoma County, California","360452","922","43731","4140","66982","4017","127657","5030","77301","3342","44781","2864","316102","4163","39693","4112","57644","3883","111490","5359","67754","3394","39521","2872","26060","3454","1925","937","5730","1416","10742","2107","5888","1300","1775","660","11442","2044","1851","1211","2426","922","3430","896","2226","639","1509","612","5361","1590","49","83","954","622","1763","913","1140","591","1455","669","1487","759","213","357","228","265","232","214","293","245","521","509"
"0500000US06099","Stanislaus County, California","342516","681","80987","4704","94190","4620","111719","4098","38350","3521","17270","2134","304865","4519","72945","4751","83965","4534","97820","4378","34620","3278","15515","2059","25689","3759","5248","1528","7252","1667","9623","2048","2780","876","786","435","8876","2289","2072","1131","2032","851","3282","1254","823","421","667","349","1307","678","283","256","246","298","563","467","127","157","88","89","1779","1091","439","366","695","633","431","482","0","206","214","309"
"0500000US06101","Sutter County, California","61873","730","15006","1797","13546","1588","23334","1949","7251","1125","2736","721","53454","2080","13080","1679","11553","1572","19565","1819","6934","1108","2322","600","2868","978","276","270","518","322","1882","772","192","177","0","206","3802","1401","1502","971","910","623","1095","477","125","88","170","211","1205","600","148","170","209","311","604","486","0","206","244","315","544","456","0","206","356","374","188","275","0","206","0","206"
"0500000US06107","Tulare County, California","269538","680","82460","4004","69771","4977","80388","5250","23766","2773","13153","1905","243502","3553","73253","4127","63628","5000","73795","4982","21487","2774","11339","1707","19259","2813","7015","1565","5045","1303","4512","1163","1782","701","905","706","4292","1560","1410","724","503","475","1406","638","364","277","609","798","1606","895","278","266","595","654","393","397","133","163","207","193","879","560","504","392","0","206","282","201","0","206","93","158"
"0500000US06111","Ventura County, California","567552","564","90308","5128","105220","5098","181595","6807","115645","5107","74784","4038","513172","4387","83431","5017","95390","4833","164014","6576","103393","4943","66944","3632","32447","3787","4988","1312","6969","1503","10379","1917","6225","1591","3886","1070","13116","2338","493","378","1751","729","5295","1519","3792","1154","1785","591","5749","1696","236","263","593","375","1399","663","1556","590","1965","1309","3068","1242","1160","691","517","401","508","472","679","575","204","191"
"0500000US06113","Yolo County, California","127671","873","19281","2181","22892","2476","33335","3175","26969","2457","25194","2526","108058","2454","17246","2068","19604","2151","27442","2781","22560","2126","21206","2300","10744","2047","1383","719","2225","1132","3436","1230","2582","896","1118","415","6043","1624","391","330","872","469","2141","1116","1152","531","1487","789","1390","645","72","127","142","182","173","291","409","241","594","442","1436","586","189","217","49","81","143","185","266","276","789","453"
"0500000US06115","Yuba County, California","46987","827","7343","1499","10799","1564","20110","2073","6484","1303","2251","603","39916","1503","6841","1336","9785","1482","15839","2052","5504","1289","1947","560","2927","1117","197","185","306","227","1899","880","435","374","90","104","3056","1111","278","251","603","410","1827","791","221","204","127","183","746","415","27","42","21","40","506","373","105","117","87","87","342","350","0","206","84","147","39","59","219","241","0","206"
"0500000US08001","Adams County, Colorado","318077","525","54734","4196","92677","4961","97658","4590","50280","2933","22728","2279","276505","4042","48233","4082","81749","4588","85423","4327","41428","2520","19672","2172","17864","2856","2972","1163","5955","1666","4344","1159","3220","1015","1373","751","16520","2725","2394","1155","3445","1106","5136","1184","4400","1210","1145","502","5831","1632","577","455","1322","782","2445","1115","990","493","497","381","1357","779","558","384","206","240","310","306","242","276","41","67"
"0500000US08005","Arapahoe County, Colorado","429459","311","31334","3107","94113","4677","125857","4768","112906","4168","65249","3826","358326","5075","26055","2760","76379","4278","105489","4729","94616","4175","55787","3417","32871","3393","2128","812","9268","1835","10501","1936","7445","1335","3529","1214","23590","2587","2615","915","5643","1457","6069","1355","6697","1342","2566","618","12241","2024","324","271","2549","784","3263","934","3257","999","2848","940","2431","1143","212","217","274","282","535","345","891","653","519","330"
"0500000US08013","Boulder County, Colorado","210587","479","10234","1732","27928","3142","44746","3169","68172","3565","59507","3583","175097","3735","9005","1646","23926","3028","37058","2780","54903","3156","50205","3033","15203","2271","203","218","1913","999","3652","1163","5045","884","4390","1141","6459","1457","452","348","1159","519","1896","778","1881","620","1071","475","11855","2326","574","423","930","542","2107","1052","5011","1402","3233","1239","1973","893","0","195","0","195","33","57","1332","691","608","444"
