"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US13059","Clarke County, Georgia","59949","1078","7316","1398","13630","1717","15226","1791","11027","1547","12750","1793","53086","1494","6120","1274","12239","1735","13486","1809","9752","1392","11489","1623","3706","923","695","460","856","375","970","466","555","326","630","309","1810","734","338","313","421","250","485","298","492","325","74","89","1081","510","163","170","114","93","263","270","174","131","367","293","266","216","0","225","0","225","22","39","54","66","190","187"
"0500000US13063","Clayton County, Georgia","156244","1124","30896","3145","49857","3439","48704","3629","16905","2617","9882","1572","126106","4154","26148","3213","38869","3628","38227","3548","13719","2412","9143","1569","13840","2849","2015","1173","4639","1426","4539","1565","2160","965","487","359","10257","2751","1512","901","4138","1367","3773","1571","582","528","252","393","5423","2242","1033","643","2044","1373","1961","1154","385","425","0","225","618","488","188","304","167","188","204","325","59","102","0","225"
"0500000US13067","Cobb County, Georgia","457742","689","44529","5567","92427","5695","126875","6077","127320","6338","66591","5196","383943","6531","35313","4967","75825","5119","105332","5708","109727","6408","57746","4452","35582","5323","5040","1857","10510","3336","10392","2180","6842","2158","2798","1209","22657","3829","2908","1992","3982","1540","6535","1686","6816","1743","2416","1184","12643","2802","1072","920","1742","703","3856","1904","2834","1019","3139","1910","2917","897","196","247","368","266","760","618","1101","718","492","312"
"0500000US13073","Columbia County, Georgia","83259","1195","7188","1575","20917","2422","26401","2656","17284","1997","11469","1889","70722","2678","6502","1480","18195","2315","22064","2492","14282","2078","9679","1766","3897","1464","302","384","1094","557","1624","836","488","422","389","384","4492","1722","244","365","922","545","1483","987","826","637","1017","854","4148","1441","140","233","706","467","1230","698","1688","958","384","279","0","225","0","225","0","225","0","225","0","225","0","225"
"0500000US13077","Coweta County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13089","DeKalb County, Georgia","463917","205","55226","5164","101576","5339","123073","6616","113665","6320","70377","4169","383699","6921","44061","4116","78699","5109","101950","6434","96559","5957","62430","3981","36484","4706","4387","1465","12288","2441","11341","2220","6267","1749","2201","791","27422","5032","3952","1599","7720","2111","4956","1766","7583","2241","3211","1174","12711","2372","1815","1118","2488","1218","4427","1407","2645","1046","1336","648","3601","1220","1011","708","381","410","399","328","611","429","1199","780"
"0500000US13095","Dougherty County, Georgia","58815","840","12169","1786","20046","2066","17991","1892","4838","1057","3771","820","51038","1710","10254","1677","17719","1941","15390","1748","4246","896","3429","788","5040","1361","1456","861","1201","551","1753","717","415","422","215","191","1834","813","245","211","668","423","752","650","42","51","127","173","903","523","214","200","458","398","96","117","135","226","0","225","0","225","0","225","0","225","0","225","0","225","0","225"
"0500000US13097","Douglas County, Georgia","82929","1494","10203","2086","24170","2547","25456","3095","15305","2633","7795","1990","72834","3043","8676","2134","21984","2617","21670","3087","12946","2741","7558","2008","3873","1524","509","490","510","438","1782","930","1072","736","0","225","3745","2111","691","571","923","675","1486","970","497","770","148","226","2014","1507","179","273","512","613","518","385","716","780","89","169","463","422","148","246","241","332","0","225","74","133","0","225"
"0500000US13113","Fayette County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13115","Floyd County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13117","Forsyth County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13121","Fulton County, Georgia","623346","87","61723","4628","115781","8295","145037","7236","195281","8939","105524","5842","519356","7631","49198","4662","95513","7472","121345","7165","163925","8364","89375","4744","55609","5721","8938","2629","11612","2658","11130","2464","16291","2816","7638","1980","27974","4009","2996","1368","5167","1606","8230","1948","7485","1904","4096","1318","16292","3350","482","285","3393","1434","3725","1433","5516","1731","3176","1353","4115","1430","109","127","96","114","607","463","2064","1140","1239","714"
"0500000US13127","Glynn County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13135","Gwinnett County, Georgia","516801","309","73807","5918","118706","8671","148755","9077","119948","8304","55585","5346","438945","8317","57934","5838","100732","7971","126501","7575","104710","7076","49068","5275","43463","7255","11172","3892","11119","3431","12361","3707","6429","2218","2382","919","16092","3281","2152","1339","4098","1749","5184","1630","3651","1529","1007","656","15080","3936","1559","1204","2549","1480","4492","1784","4117","2892","2363","1053","3221","1703","990","1142","208","270","217","350","1041","762","765","790"
"0500000US13139","Hall County, Georgia","115637","1248","23466","3459","36719","3150","29031","2488","16054","2235","10367","1902","101244","2871","20380","2910","31857","3127","24903","2222","14284","2206","9820","1898","8451","2519","2260","1458","3121","1111","2581","1357","266","268","223","191","3715","1424","74","79","1373","937","1275","751","763","607","230","293","1975","1188","606","691","368","443","166","174","741","583","94","145","252","259","146","181","0","225","106","197","0","225","0","225"
"0500000US13151","Henry County, Georgia","128568","2242","12135","3679","41810","4793","39137","5119","23809","3422","11677","2204","116320","3885","11265","3760","38852","4889","33511","4259","21890","3425","10802","2175","5353","2079","248","232","1617","857","2643","1310","634","592","211","181","4289","1618","455","488","763","572","2101","1320","762","665","208","248","2446","1438","70","115","578","578","882","925","523","395","393","417","160","209","97","174","0","225","0","225","0","225","63","109"
"0500000US13153","Houston County, Georgia","90841","897","10834","1542","26112","2628","30613","3080","13140","1798","10142","2469","81177","2507","9617","1466","22863","2582","27481","3065","11486","1813","9730","2439","4659","1641","618","405","2158","1019","856","515","1027","665","0","225","2483","1287","448","307","652","419","1260","912","123","197","0","225","1897","852","151","188","439","360","857","490","268","300","182","171","625","820","0","225","0","225","159","147","236","407","230","397"
"0500000US13179","Liberty County, Georgia","36723","626","2639","835","10420","1522","16718","1886","5096","969","1850","623","30555","1595","2455","778","8885","1395","13730","1747","3635","941","1850","623","1343","719","76","94","476","353","766","640","25","48","0","225","1131","659","108","180","223","251","525","378","275","392","0","225","2199","1014","0","225","558","353","857","649","784","584","0","225","1495","682","0","225","278","304","840","496","377","345","0","225"
"0500000US13185","Lowndes County, Georgia","63223","928","9656","1653","21642","2175","18279","1961","7747","1492","5899","1078","51026","2388","8090","1603","17380","1941","14103","1596","6661","1430","4792","993","7214","1744","780","431","2486","1116","3017","1118","617","560","314","357","2124","878","751","587","698","461","299","219","135","153","241","246","2627","949","35","43","1078","660","650","442","312","296","552","440","232","278","0","225","0","225","210","275","22","37","0","225"
"0500000US13215","Muscogee County, Georgia","120470","849","16237","1963","34338","2459","41479","2748","18375","1813","10041","1448","98803","3250","13162","1875","28471","2578","32979","2463","15738","1772","8453","1380","11417","2345","1757","901","3056","1080","5392","1491","609","434","603","446","4975","1894","702","496","1805","756","1462","743","743","497","263","345","4304","1101","565","482","805","388","1337","471","1096","511","501","351","971","381","51","87","201","183","309","241","189","215","221","192"
"0500000US13217","Newton County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13223","Paulding County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13245","Richmond County, Georgia","127718","665","20574","2586","44088","3163","37336","3236","16016","2012","9704","1752","105957","2684","16356","2130","36480","2915","32184","3056","12858","1935","8079","1547","11297","1972","3035","1217","4273","1230","2348","845","818","579","823","719","4328","1849","727","593","1987","1282","769","456","845","819","0","225","5323","1677","399","229","1206","524","1421","745","1495","1174","802","530","813","622","57","94","142","221","614","538","0","225","0","225"
"0500000US13247","Rockdale County, Georgia","55926","638","9708","1782","17425","1874","16465","2035","8546","1522","3782","1067","45871","2324","7738","1531","14186","1776","12829","1587","7773","1582","3345","1004","4397","1612","928","766","1844","1034","1215","577","160","185","250","251","3914","1501","512","461","1395","749","1451","836","488","473","68","132","1513","854","530","444","0","225","811","604","125","135","47","76","231","253","0","225","0","225","159","224","0","225","72","120"
"0500000US13285","Troup County, Georgia","43318","521","7303","1158","15729","1616","11739","1549","5021","1015","3526","831","36312","1186","5540","1016","13510","1612","9521","1433","4533","952","3208","746","3742","947","895","461","1195","518","1277","660","253","223","122","179","1215","591","693","390","389","342","133","123","0","225","0","225","1450","784","175","184","467","353","808","706","0","225","0","225","599","564","0","225","168","132","0","225","235","272","196","280"
"0500000US13295","Walker County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13297","Walton County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US13313","Whitfield County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US15001","Hawaii County, Hawaii","129690","814","12790","1798","43254","2736","43998","3084","18571","2226","11077","1790","115578","3279","11164","1795","38762","2841","38507","3091","17116","2129","10029","1780","8527","2338","1171","851","2834","1261","2951","924","1063","544","508","305","1812","1827","142","140","716","707","822","1131","95","116","37","64","3183","1181","313","246","502","294","1700","1012","239","191","429","394","590","650","0","187","440","623","18","42","58","71","74","128"
"0500000US15003","Honolulu County, Hawaii","652231","454","61238","3564","177569","5535","213256","6004","132553","4800","67615","3704","569820","5596","54470","3483","157037","5340","183269","6331","115786","4492","59258","3074","51026","4739","4770","1205","13980","2136","17875","2604","9479","1711","4922","1345","1628","618","110","151","442","247","861","579","83","105","132","122","22715","2454","972","590","5276","1264","9162","1656","4871","1136","2434","792","7042","1711","916","553","834","444","2089","863","2334","788","869","533"
"0500000US15007","Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US15009","Maui County, Hawaii","109245","977","10096","1743","32835","2786","36399","2895","19631","2417","10284","1664","90021","2906","8726","1585","26174","2778","29904","2618","16052","2196","9165","1653","13056","2502","927","615","5435","1700","3797","1204","2031","894","866","592","1571","884","357","398","226","211","859","792","129","139","0","187","3669","1359","86","144","1000","652","1332","697","1121","778","130","164","928","585","0","187","0","187","507","454","298","316","123","201"
"0500000US16001","Ada County, Idaho","259980","1354","17394","2801","57623","4595","90638","4547","64559","4539","29766","3185","218086","4527","12716","2495","48525","4248","75634","4072","56314","4243","24897","3292","24547","3536","2267","1128","6417","1865","9413","1987","4077","1210","2373","1182","6364","1887","1408","637","1290","613","2198","1078","624","533","844","639","9734","2892","714","700","1341","645","3219","1582","3463","2251","997","535","1249","969","289","385","50","85","174","204","81","131","655","849"
"0500000US16005","Bannock County, Idaho","49958","669","4929","1016","14080","1595","18025","1426","8644","1312","4280","831","40964","1421","3605","839","11833","1416","14277","1412","7525","1230","3724","833","4205","902","465","326","1013","406","1828","703","835","453","64","104","3211","1110","687","609","802","575","1496","855","180","203","46","77","1509","697","172","229","432","434","355","330","104","143","446","379","69","122","0","195","0","195","69","122","0","195","0","195"
"0500000US16019","Bonneville County, Idaho","63181","546","4269","967","17280","1560","23823","1822","12749","1784","5060","887","54551","1614","3670","906","15160","1546","20533","1736","10600","1541","4588","871","5659","1596","553","436","1306","654","2053","723","1574","870","173","165","1304","605","46","81","300","232","462","344","406","295","90","124","1503","767","0","195","514","414","735","483","91","99","163","222","164","204","0","195","0","195","40","70","78","130","46","80"
"0500000US16027","Canyon County, Idaho","114092","467","21137","2677","35675","3581","37845","3377","13751","2335","5684","1635","97733","3277","18362","2426","30607","3774","32686","3094","11398","2129","4680","1721","7777","2196","2124","1276","2641","1074","1864","892","659","469","489","393","3285","1587","211","267","1361","872","1618","1199","0","195","95","137","5023","1740","440","395","1066","817","1403","709","1694","1110","420","381","274","357","0","195","0","195","274","357","0","195","0","195"
"0500000US16055","Kootenai County, Idaho","94788","653","7726","1719","27625","2627","37445","2698","15616","2370","6376","1362","82118","2248","6710","1506","23752","2292","32382","2744","13346","2180","5928","1354","7835","1799","548","365","2416","1375","3638","1056","1006","790","227","178","1237","671","252","300","499","441","347","333","139","162","0","195","3564","1435","216","284","958","616","1044","597","1125","763","221","168","34","67","0","195","0","195","34","67","0","195","0","195"
"0500000US16083","Twin Falls County, Idaho","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17001","Adams County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17019","Champaign County, Illinois","112988","899","6815","1196","25910","2462","31663","2582","23632","2393","24968","2143","96405","2504","5532","1123","23250","2310","28086","2534","17950","1655","21587","2019","8869","1648","1017","622","1863","820","2128","753","2325","761","1536","592","2008","969","55","113","293","251","644","475","787","481","229","236","3488","1202","178","203","504","270","733","497","1481","1117","592","357","2218","1209","33","46","0","189","72","90","1089","727","1024","888"
"0500000US17031","Cook County, Illinois","3484554","506","547540","12199","863392","13788","882482","14591","728638","13557","462502","11442","3064591","14496","491774","11708","772834","14557","776417","14217","623936","13715","399630","9589","308455","13183","44471","3830","74164","5792","81729","5486","67345","5467","40746","4762","32327","4464","2082","733","6281","1866","8256","1920","10204","2078","5504","1972","55601","5020","4609","1648","7270","1415","13467","2519","18939","2941","11316","2053","23580","3525","4604","1547","2843","1086","2613","767","8214","2153","5306","1561"
"0500000US17037","DeKalb County, Illinois","60425","1164","5937","1277","17089","1834","21135","2087","10694","1577","5570","1327","50246","2248","4386","886","15231","1833","16884","1798","9198","1427","4547","1013","6870","1712","1328","697","1166","544","2581","1364","1217","585","578","505","2322","946","201","154","420","249","1082","606","187","280","432","520","505","384","22","36","70","72","355","356","45","84","13","20","482","325","0","189","202","224","233","217","47","93","0","189"
"0500000US17043","DuPage County, Illinois","619937","1020","48632","4765","124268","5098","167098","6057","173134","6587","106805","5638","554800","6354","42454","4623","112183","4975","148362","6273","155856","6371","95945","5091","30057","3953","3645","1516","4742","1614","9796","2188","8055","2145","3819","1405","22629","3667","1177","597","4269","1564","6516","2152","6065","1687","4602","1658","7811","1940","359","292","1548","1138","1854","755","2429","927","1621","787","4640","1818","997","817","1526","1424","570","394","729","425","818","455"
"0500000US17089","Kane County, Illinois","326817","996","55252","5051","76637","5821","90952","5741","66427","4524","37549","3666","290761","4790","48142","4471","66003","4795","79677","5813","61722","4574","35217","3566","20116","4116","4315","1818","7169","2637","5629","1610","2143","999","860","628","9948","2634","1078","869","2500","1310","3509","1402","2013","874","848","490","3901","1499","577","512","749","456","1671","1190","489","431","415","352","2091","1228","1140","1006","216","288","466","453","60","87","209","339"
"0500000US17091","Kankakee County, Illinois","73699","512","9389","1949","25663","2154","25304","1893","7659","1357","5684","1510","67279","1386","8557","1957","23467","2009","22646","1889","7103","1282","5506","1500","3654","1062","390","266","1202","596","1864","705","55","54","143","186","2017","829","425","258","720","432","586","411","251","271","35","60","518","357","17","30","213","205","208","249","80","132","0","189","231","288","0","189","61","104","0","189","170","267","0","189"
"0500000US17093","Kendall County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17097","Lake County, Illinois","451039","541","51312","3460","97432","4727","112741","3972","112946","4021","76608","3814","406656","4571","45300","3355","86553","4457","99497","4117","104426","4238","70880","3626","25356","3664","4465","1276","6753","1675","7590","1737","3687","1103","2861","1022","7733","1711","666","445","2109","852","2126","843","1838","590","994","500","8812","1816","541","466","1636","687","3133","1134","1923","798","1579","673","2482","917","340","290","381","325","395","305","1072","515","294","229"
"0500000US17099","LaSalle County, Illinois","77817","387","9516","1411","31071","1963","24945","1999","8761","1299","3524","785","70296","1383","8644","1307","27581","1903","22996","1899","7724","1198","3351","771","5235","1130","640","303","2484","740","1703","588","305","194","103","122","1595","697","154","142","675","467","88","106","608","402","70","94","663","410","50","46","331","331","158","131","124","145","0","189","28","52","28","52","0","189","0","189","0","189","0","189"
