"GEO_ID","NAME","B07009_001E","B07009_001M","B07009_002E","B07009_002M","B07009_003E","B07009_003M","B07009_004E","B07009_004M","B07009_005E","B07009_005M","B07009_006E","B07009_006M","B07009_007E","B07009_007M","B07009_008E","B07009_008M","B07009_009E","B07009_009M","B07009_010E","B07009_010M","B07009_011E","B07009_011M","B07009_012E","B07009_012M","B07009_013E","B07009_013M","B07009_014E","B07009_014M","B07009_015E","B07009_015M","B07009_016E","B07009_016M","B07009_017E","B07009_017M","B07009_018E","B07009_018M","B07009_019E","B07009_019M","B07009_020E","B07009_020M","B07009_021E","B07009_021M","B07009_022E","B07009_022M","B07009_023E","B07009_023M","B07009_024E","B07009_024M","B07009_025E","B07009_025M","B07009_026E","B07009_026M","B07009_027E","B07009_027M","B07009_028E","B07009_028M","B07009_029E","B07009_029M","B07009_030E","B07009_030M","B07009_031E","B07009_031M","B07009_032E","B07009_032M","B07009_033E","B07009_033M","B07009_034E","B07009_034M","B07009_035E","B07009_035M","B07009_036E","B07009_036M"
"0500000US45047","Greenwood County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45051","Horry County, South Carolina","189230","1356","24123","3138","61244","4071","59735","3900","28677","2568","15451","1728","164975","3781","21420","2741","53754","3695","52386","3766","23990","2217","13425","1618","11718","2483","1819","915","3818","1396","3708","1305","1465","615","908","555","2634","1521","163","155","802","516","780","559","889","889","0","296","9196","2039","558","376","2773","1180","2758","884","2169","900","938","569","707","476","163","220","97","160","103","177","164","257","180","349"
"0500000US45057","Lancaster County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45059","Laurens County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45063","Lexington County, South Carolina","177103","1251","20902","2605","49289","3478","56249","3442","33736","3326","16927","2255","153538","3510","17733","2329","43213","3357","48196","3304","29687","2891","14709","1967","13633","2647","2216","979","3757","1337","4559","1283","2046","1123","1055","672","5308","1572","349","370","1437","878","1643","803","983","576","896","678","3744","1401","437","507","729","534","1552","800","759","529","267","262","880","577","167","185","153","252","299","302","261","395","0","296"
"0500000US45073","Oconee County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45075","Orangeburg County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45077","Pickens County, South Carolina","73639","796","14867","2171","21983","2072","20594","2112","9415","1499","6780","1425","62975","2275","12891","2192","18432","1990","18694","2132","7293","1414","5665","1296","6313","1882","1541","902","2523","980","921","533","893","488","435","413","2128","826","230","209","591","437","710","460","465","328","132","191","1747","722","205","197","383","352","269","332","649","378","241","243","476","347","0","296","54","85","0","296","115","199","307","295"
"0500000US45079","Richland County, South Carolina","239382","805","25366","3078","54941","3417","72860","4491","50718","3150","35497","2832","202929","4328","19825","2366","46634","3474","61403","4241","43450","3185","31617","2671","17306","3131","2055","982","4594","1277","5436","1564","3258","1163","1963","767","11206","3041","3241","1591","3218","1629","2925","1139","1521","698","301","229","6372","1784","171","227","212","206","2519","957","2188","778","1282","656","1569","744","74","120","283","201","577","486","301","354","334","343"
"0500000US45083","Spartanburg County, South Carolina","186783","842","33181","2475","56974","3242","58224","3872","26471","2500","11933","1901","165090","2866","27118","2179","50726","3076","52061","3738","24032","2361","11153","1773","14823","2516","4266","1303","4617","1112","3744","1079","1633","872","563","370","3128","876","870","443","988","439","864","433","318","234","88","146","3409","1178","720","437","643","417","1429","690","488","376","129","153","333","378","207","346","0","296","126","146","0","296","0","296"
"0500000US45085","Sumter County, South Carolina","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US45091","York County, South Carolina","148729","746","19564","2421","41958","3253","43363","3115","29960","2552","13884","2033","129455","3026","16942","2281","35782","2986","37624","3226","26516","2323","12591","2109","11032","2302","1567","693","3415","1176","4189","1506","1396","873","465","309","1943","833","789","521","242","237","195","165","423","437","294","424","6154","1427","214","198","2519","941","1346","894","1541","666","534","433","145","140","52","88","0","296","9","16","84","112","0","296"
"0500000US46099","Minnehaha County, South Dakota","110398","912","11304","2259","30800","2197","34678","2619","24252","2348","9364","1596","97093","2436","9441","2050","27653","2083","30419","2525","21217","2301","8363","1602","9175","1976","1157","799","2388","872","2520","913","2183","1015","927","555","2299","783","427","303","556","320","820","494","422","466","74","116","1831","991","279","252","203","220","919","541","430","340","0","223","0","223","0","223","0","223","0","223","0","223","0","223"
"0500000US46103","Pennington County, South Dakota","67354","850","5873","1263","17720","1834","23684","2066","13497","1756","6580","1275","55263","1847","4779","1164","14537","1485","18992","1897","11640","1653","5315","1128","7423","1682","722","565","1750","645","3123","1198","1323","716","505","298","1683","716","100","97","317","275","730","370","327","317","209","203","2511","930","272","282","1026","531","570","327","165","207","478","408","474","467","0","223","90","148","269","358","42","72","73","129"
"0500000US47001","Anderson County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47009","Blount County, Tennessee","85806","1068","11500","1928","34049","3008","23848","2897","10824","1596","5585","1189","75331","2224","10188","1739","28693","2807","21488","2722","9646","1276","5316","1158","4435","1844","170","189","2939","1532","948","488","225","198","153","199","2779","1222","281","285","1068","573","644","456","786","797","0","287","3110","1214","828","827","1349","849","735","496","82","97","116","199","151","231","33","76","0","287","33","76","85","156","0","287"
"0500000US47011","Bradley County, Tennessee","65172","797","13368","1778","21687","2202","18737","2483","6979","1442","4401","1053","56242","1955","11813","1865","18425","2278","15962","2316","6191","1371","3851","943","6939","1772","1223","566","3195","1267","1684","756","501","440","336","299","940","524","94","155","67","124","427","347","287","261","65","84","1007","587","238","359","0","287","620","466","0","287","149","193","44","80","0","287","0","287","44","80","0","287","0","287"
"0500000US47037","Davidson County, Tennessee","418090","367","65512","4407","101977","5243","106444","4433","86199","4701","57958","3670","336333","6081","51246","4246","81563","5190","84816","4163","70428","3770","48280","3161","53498","4907","10235","2544","15184","2524","13652","2241","9730","1730","4697","1170","12459","2540","2079","964","2512","896","4047","1341","2360","677","1461","606","12972","2839","1575","888","2040","966","3311","1205","3433","1244","2613","1197","2828","1035","377","386","678","452","618","520","248","214","907","693"
"0500000US47059","Greene County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47065","Hamilton County, Tennessee","232024","949","33960","3368","65809","4337","70233","3302","39671","3262","22351","2473","198636","4563","28339","2995","55947","4155","60644","3121","34711","2984","18995","2132","24274","4149","4921","1785","7125","1830","7198","1957","3410","1246","1620","608","2378","899","205","186","763","469","634","412","465","344","311","288","5904","1408","341","241","1762","795","1629","765","775","517","1397","786","832","525","154","192","212","206","128","151","310","352","28","47"
"0500000US47093","Knox County, Tennessee","288094","849","32733","3430","74629","3868","82332","4133","60092","3818","38308","3560","257552","3606","28690","3353","67414","3986","74426","3974","53208","3518","33814","3478","20027","2828","2950","926","4731","1419","5481","1291","4236","1278","2629","984","4973","1331","463","462","856","478","1486","655","1537","766","631","381","4585","1444","420","364","1573","1032","939","491","795","388","858","371","957","552","210","275","55","96","0","287","316","301","376","267"
"0500000US47113","Madison County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47119","Maury County, Tennessee","54119","898","7763","1550","19531","2241","16988","1892","6189","1143","3648","1044","46886","2158","6450","1481","17202","2317","14615","1798","5143","1055","3476","1025","2879","1035","739","509","1068","615","867","416","89","111","116","137","3050","1344","574","464","987","644","788","617","701","431","0","287","1248","724","0","287","218","195","718","621","256","223","56","93","56","98","0","287","56","98","0","287","0","287","0","287"
"0500000US47125","Montgomery County, Tennessee","103290","696","10656","1918","35113","2588","34730","2585","15510","2148","7281","1307","84287","2470","9152","1822","29931","2387","27205","2628","12336","1921","5663","1153","8473","1794","1110","723","2413","944","3400","1087","1205","628","345","413","1541","752","130","205","443","336","591","519","199","241","178","185","6972","1660","206","228","1987","1036","2916","887","1103","680","760","506","2017","954","58","99","339","458","618","495","667","543","335","264"
"0500000US47141","Putnam County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47147","Robertson County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47149","Rutherford County, Tennessee","162796","903","17327","2536","51052","3373","53824","3711","27000","2549","13593","1902","138285","3223","13568","2005","44131","3413","44559","3684","23470","2453","12557","1937","14857","2385","3104","1258","4300","1317","5068","1278","2115","860","270","202","5569","2082","596","517","1558","814","3004","1351","313","307","98","122","3503","1273","59","99","914","598","1193","645","858","550","479","477","582","482","0","287","149","185","0","287","244","251","189","224"
"0500000US47155","Sevier County, Tennessee","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US47157","Shelby County, Tennessee","589983","264","79275","5854","166645","5616","177430","6812","105387","5580","61246","3587","504697","5676","63354","4845","140668","5543","152236","6390","93279","4896","55160","3466","66639","5505","15037","2381","20235","2756","19165","3138","8254","1882","3948","1046","4034","1366","271","259","2017","889","1136","705","376","373","234","205","13325","2308","613","343","3524","1033","4836","1507","2776","869","1576","542","1288","606","0","287","201","184","57","95","702","527","328","258"
"0500000US47163","Sullivan County, Tennessee","112354","821","19946","2134","38619","2522","30598","2405","15210","1909","7981","1426","100103","2124","17533","1872","34350","2523","27219","2665","13573","1935","7428","1410","7367","1507","1976","850","2477","944","2049","682","793","426","72","118","1731","724","182","178","621","321","203","283","354","240","371","395","3093","1279","255","228","1111","618","1127","560","490","434","110","181","60","103","0","287","60","103","0","287","0","287","0","287"
"0500000US47165","Sumner County, Tennessee","107181","1140","16195","2482","35229","2672","30008","2725","17743","1983","8006","1453","93448","3157","13020","1954","32001","2592","25869","2434","15852","1790","6706","1356","6363","1593","1541","801","1885","632","1658","838","543","386","736","708","5760","2282","1365","1656","1121","690","1774","1061","1185","599","315","319","1346","861","269","310","222","205","633","546","163","159","59","96","264","326","0","287","0","287","74","125","0","287","190","304"
"0500000US47179","Washington County, Tennessee","83936","739","12910","1920","21132","2167","23703","1982","16577","2114","9614","1583","74093","2024","12046","1820","19095","2166","20271","1935","15050","2083","7631","1384","6775","1624","776","453","1318","523","2654","1174","817","495","1210","561","831","510","88","105","171","178","381","311","147","145","44","76","2132","1010","0","287","548","406","397","263","500","311","687","665","105","126","0","287","0","287","0","287","63","104","42","71"
"0500000US47187","Williamson County, Tennessee","119596","560","6608","1421","19239","1946","32377","2493","42127","2793","19245","2135","107178","2058","5760","1258","17654","1952","28896","2285","37431","2782","17437","2009","4322","1078","574","475","509","345","1072","660","1841","764","326","239","3294","948","73","86","541","435","492","318","1718","876","470","307","4504","1372","201","197","535","387","1781","911","975","554","1012","534","298","261","0","287","0","287","136","163","162","152","0","287"
"0500000US47189","Wilson County, Tennessee","77892","520","8643","1554","27780","2599","23861","2412","12148","1509","5460","1241","68082","2477","7064","1369","24092","2518","21512","2287","10550","1378","4864","1181","5404","1888","1347","891","1972","996","1355","790","538","469","192","277","3299","1385","91","132","1459","766","764","467","691","497","294","210","839","627","0","287","257","343","153","175","319","264","110","164","268","264","141","180","0","287","77","144","50","82","0","287"
"0500000US48005","Angelina County, Texas","54810","949","13107","1911","16956","1917","16226","1794","5640","1280","2881","914","48166","1779","11597","1770","15120","1885","14071","1789","4876","1088","2502","863","3757","1235","701","384","1228","708","1292","682","347","332","189","226","1761","848","506","352","443","360","544","513","78","131","190","270","764","485","238","293","165","181","319","258","42","73","0","294","362","468","65","116","0","294","0","294","297","441","0","294"
"0500000US48021","Bastrop County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US48027","Bell County, Texas","183997","1018","18989","2149","53468","3803","73269","3338","24065","2325","14206","2019","145796","3629","16574","1967","42678","3614","56701","3775","18458","1977","11385","1635","18657","2926","1648","915","5019","1260","8777","1875","2420","993","793","459","4535","1319","453","309","1187","556","1381","792","804","564","710","545","9209","2172","191","237","3142","1266","3607","1100","1280","715","989","556","5800","1402","123","186","1442","776","2803","964","1103","624","329","379"
"0500000US48029","Bexar County, Texas","1065620","623","191517","7367","264941","8657","335100","9486","174389","6631","99673","4529","887363","7964","163662","6610","220502","8264","277401","7957","141223","6292","84575","3771","125597","7484","22119","3687","36064","4100","41260","4449","18702","2629","7452","1668","21015","2925","2313","1006","4248","965","7235","1371","5190","1605","2029","762","22647","3140","1945","1230","3410","1068","7652","1486","5612","1330","4028","1336","8998","2393","1478","1001","717","348","1552","594","3662","1890","1589","713"
"0500000US48037","Bowie County, Texas","62822","1160","7934","1329","20271","2096","22127","2302","7166","1490","5324","1284","54764","1806","6715","1159","18055","2167","19595","2160","5733","1190","4666","1087","4037","1326","479","387","1074","582","1673","750","811","852","0","294","1303","865","341","516","245","185","418","380","0","294","299","342","2702","919","399","289","881","507","441","334","622","416","359","342","16","27","0","294","16","27","0","294","0","294","0","294"
"0500000US48039","Brazoria County, Texas","202218","834","30701","3276","50387","4136","66427","4158","33453","2986","21250","2516","176901","3711","26061","3147","44804","3907","57321","4357","30034","2916","18681","2337","12803","2726","2007","874","2522","1080","5147","1666","1967","892","1160","734","9176","1746","1995","682","2811","1059","2803","838","737","438","830","497","2061","896","282","427","163","156","789","552","312","257","515","425","1277","676","356","302","87","152","367","317","403","313","64","106"
"0500000US48041","Brazos County, Texas","95317","864","14173","1710","22468","2382","23788","2594","17827","1919","17061","1739","73200","2971","10778","1560","16231","2138","17796","2478","14839","1897","13556","1782","12353","2267","2108","886","2953","1123","3695","1492","1814","705","1783","604","5541","1412","902","418","2450","937","1839","782","157","180","193","196","2213","1036","183","282","183","218","458","342","652","527","737","509","2010","1161","202","286","651","576","0","294","365","279","792","653"
"0500000US48061","Cameron County, Texas","233236","509","86233","4925","57569","4166","56133","4012","23962","2562","9339","1643","211551","3602","80406","5017","51256","4319","50579","3788","21454","2431","7856","1437","15620","3101","4983","1324","4493","1558","4187","1384","1413","803","544","447","2428","961","466","384","643","579","694","403","383","251","242","227","2543","1010","44","72","1001","595","521","538","580","435","397","370","1094","470","334","261","176","142","152","151","132","134","300","279"
"0500000US48085","Collin County, Texas","505017","256","34142","3271","83370","5437","146283","6381","162028","5973","79194","4293","432198","5846","27855","2803","69229","5248","124681","6010","140585","5667","69848","3987","33596","4421","3665","1399","6930","1869","9832","2039","8952","2199","4217","1042","21553","3693","1740","832","4131","1572","7023","2255","6133","1553","2526","805","13656","2732","414","436","2485","1085","4263","1290","4586","1346","1908","746","4014","1653","468","420","595","341","484","362","1772","1088","695","392"
"0500000US01003","Baldwin County, Alabama","127969","751","15700","2055","39303","2818","38161","2765","25384","2461","9421","1607","106613","3107","12339","1894","33646","3116","30983","2761","21478","2327","8167","1408","11050","2379","2195","1213","3084","1180","3519","1344","2053","936","199","175","4552","1539","451","717","1091","712","1626","809","1058","515","326","300","5630","1578","715","603","1482","763","2001","1028","703","476","729","576","124","166","0","273","0","273","32","54","92","157","0","273"
"0500000US01015","Calhoun County, Alabama","78510","521","17023","2086","26898","2194","23014","2286","7652","1453","3923","903","67932","2374","13556","2004","23577","2222","20102","2030","6959","1407","3738","883","6641","2100","1670","831","2174","1177","1967","975","645","442","185","231","2789","1353","1679","943","778","554","284","277","48","81","0","273","901","511","118","203","270","270","513","328","0","273","0","273","247","251","0","273","99","175","148","181","0","273","0","273"
"0500000US01043","Cullman County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01049","DeKalb County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01051","Elmore County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01055","Etowah County, Alabama","71575","754","13902","2428","23898","2570","24518","2344","5898","1289","3359","875","61384","2071","11036","2224","21147","2153","21569","1998","4460","1008","3172","814","6920","1854","2048","1163","1769","967","2081","1000","980","663","42","67","2545","1101","696","613","861","604","575","368","268","256","145","237","726","533","122","148","121","156","293","353","190","191","0","273","0","273","0","273","0","273","0","273","0","273","0","273"
"0500000US01069","Houston County, Alabama","68538","309","11382","1082","23709","1492","21018","1334","7719","691","4710","635","59933","1198","9808","947","20686","1510","17988","1207","7171","664","4280","639","4676","807","1162","446","1727","469","1402","372","189","103","196","94","1567","521","269","189","437","253","698","291","122","96","41","50","2162","699","143","147","844","315","852","401","208","183","115","118","200","150","0","273","15","26","78","84","29","35","78","116"
"0500000US01073","Jefferson County, Alabama","440047","492","60475","4018","121100","4631","132465","4455","79165","4520","46842","3180","377692","5549","50685","3860","104026","4285","111880","4478","70126","4165","40975","2916","42320","4404","7077","1250","12122","2131","14927","2587","5123","1228","3071","1037","10619","2473","1519","750","2555","1074","3556","1054","1974","815","1015","588","8622","2152","1086","689","2116","1115","1931","977","1833","921","1656","706","794","422","108","110","281","351","171","199","109","125","125","147"
"0500000US01077","Lauderdale County, Alabama","61852","591","8811","1434","20717","2085","17572","2014","9199","1749","5553","1175","54547","1946","8180","1301","17889","1934","15627","1863","7922","1556","4929","1082","3078","1250","387","357","1414","1038","429","286","465","332","383","319","2414","950","244","305","500","384","1275","818","395","464","0","273","1730","1106","0","273","914","792","241","204","417","417","158","240","83","146","0","273","0","273","0","273","0","273","83","146"
"0500000US01081","Lee County, Alabama","79286","617","10864","1761","21184","1756","22469","2263","13663","1734","11106","1422","66732","1849","8619","1499","17329","1597","20020","2074","11129","1485","9635","1297","5683","1241","1112","525","1439","604","1317","541","1033","601","782","461","3470","1409","562","506","1441","968","764","422","618","388","85","93","3052","1202","504","441","975","842","368","238","828","337","377","247","349","320","67","95","0","273","0","273","55","92","227","260"
"0500000US01083","Limestone County, Alabama","56736","800","10098","1445","16320","1747","16292","1685","9573","1308","4453","908","49448","1750","8295","1343","14521","1752","14189","1707","8773","1359","3670","801","2705","842","737","399","677","363","645","437","399","264","247","213","2675","1123","536","384","580","437","952","515","401","392","206","226","1421","740","404","399","480","429","419","459","0","273","118","142","487","384","126","207","62","79","87","146","0","273","212","270"
"0500000US01089","Madison County, Alabama","222078","852","26994","3232","48040","3751","65171","4103","49039","3343","32834","2840","198218","2786","23440","2999","42959","3769","58490","4067","42809","2805","30520","2732","16015","2428","2402","983","3800","1122","4194","1230","4134","1316","1485","674","2337","836","330","277","521","341","528","315","657","431","301","258","4196","1357","404","302","663","392","1583","699","1198","636","348","289","1312","673","418","431","97","137","376","292","241","236","180","177"
"0500000US01095","Marshall County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01097","Mobile County, Alabama","268998","765","45486","3416","86097","4595","80898","3873","37582","3259","18935","2059","236323","3786","39270","3246","74833","4233","70344","3986","34312","3066","17564","1846","24394","3518","5191","1530","8273","2099","8142","1654","2007","848","781","434","2872","1133","203","204","1163","657","718","484","515","514","273","254","4269","1386","822","503","1470","749","985","548","675","468","317","310","1140","706","0","273","358","285","709","687","73","121","0","273"
"0500000US01101","Montgomery County, Alabama","147024","678","23108","2496","40133","3041","36980","2468","26799","2534","20004","2572","120854","3030","18277","2335","33655","2879","29443","2463","22593","2273","16886","2408","17300","2524","3236","1081","5130","1290","5521","1573","1986","752","1427","656","3842","1412","701","467","926","444","870","565","588","464","757","641","3885","1136","725","567","367","401","993","606","1148","516","652","393","1143","613","169","199","55","94","153","208","484","411","282","311"
"0500000US01103","Morgan County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01115","St. Clair County, Alabama","57958","1278","11982","2030","20419","1796","17657","2456","6006","1671","1894","702","51702","2511","10653","1910","17742","1780","15559","2304","5854","1660","1894","702","3536","1646","613","508","1468","781","1303","1082","152","205","0","273","1729","875","684","497","488","341","557","390","0","273","0","273","786","584","0","273","548","420","238","223","0","273","0","273","205","276","32","57","173","272","0","273","0","273","0","273"
"0500000US01117","Shelby County, Alabama","129546","784","11077","1784","27901","2562","38893","3349","36047","2784","15628","1809","114850","2384","9199","1665","25352","2660","33336","2942","32592","2668","14371","1823","7280","1642","779","547","1446","669","3738","1203","1106","512","211","166","5725","1582","1042","687","872","510","1313","673","1570","847","928","586","1322","754","57","99","231","258","506","423","410","357","118","144","369","530","0","273","0","273","0","273","369","530","0","273"
"0500000US01121","Talladega County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US01125","Tuscaloosa County, Alabama","114416","649","14592","1947","35802","2882","33344","3082","17992","1898","12686","1434","101329","2605","12928","1719","32798","2777","29013","3047","15873","1777","10717","1317","8031","2146","1308","849","2224","1049","2409","1010","1168","609","922","545","2541","936","238","160","482","348","1166","708","426","360","229","222","2344","824","118","193","298","297","741","459","525","362","662","428","171","240","0","273","0","273","15","25","0","273","156","238"
"0500000US01127","Walker County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US02020","Anchorage Municipality, Alaska","183199","875","14541","2195","37010","3259","69959","3971","41012","3304","20677","2757","152859","3012","11444","1979","29481","3140","57625","3803","35810","2748","18499","2501","15313","2638","1358","667","4969","1250","5789","1616","2417","780","780","482","3583","1259","639","499","657","478","1725","794","514","396","48","79","9082","1806","567","361","1779","774","4029","1105","1403","607","1304","706","2362","1007","533","599","124","168","791","568","868","478","46","80"
"0500000US02090","Fairbanks North Star Borough, Alaska","59686","861","5928","1574","14865","2383","22213","2475","10979","1963","5701","1296","47997","2086","4439","1342","12432","2197","17395","2449","8400","1649","5331","1257","7728","2007","661","521","1809","875","3055","1253","1948","984","255","241","970","452","165","130","79","97","328","267","304","299","94","156","2391","946","644","518","215","283","1224","621","287","325","21","37","600","441","19","30","330","386","211","225","40","75","0","246"
"0500000US02170","Matanuska-Susitna Borough, Alaska","56616","513","3915","806","18505","1496","21995","1689","8283","1388","3918","858","49565","1595","3567","814","15860","1544","19351","1610","7003","1388","3784","833","3194","936","142","111","1486","572","1306","615","170","152","90","130","2334","830","87","96","694","430","882","503","671","394","0","246","1451","624","119","157","465","400","456","316","367","275","44","77","72","120","0","246","0","246","0","246","72","120","0","246"
"0500000US04001","Apache County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US04003","Cochise County, Arizona","89453","970","12053","1461","21176","2262","36697","2518","12820","2047","6707","1384","75089","2379","10744","1425","17517","1966","31640","2473","9099","1753","6089","1300","6190","1644","434","420","2135","1009","2757","849","840","534","24","45","2110","788","351","197","850","473","456","245","316","338","137","163","5452","1448","524","349","674","440","1664","756","2133","933","457","368","612","458","0","305","0","305","180","205","432","401","0","305"
"0500000US04005","Coconino County, Arizona","79011","901","11315","1658","17958","2098","25043","2253","14099","2019","10596","1661","67394","2631","10263","1588","15383","2024","20918","1967","11557","1890","9273","1556","6091","1417","493","350","1104","465","1933","914","1733","905","828","507","3256","1893","472","416","1146","1044","695","669","809","574","134","154","1751","801","87","146","205","178","1163","654","0","305","296","296","519","436","0","305","120","195","334","358","0","305","65","106"
